Frequency (Hz),Power (dBm)
2112024126,-129.4646826
2112336323,-42.12015152
2112648520,-145.7400885
2112960718,-41.94032288
2113272915,-131.0945044
2113585112,-41.98024368
2113897309,-135.5631475
2114209507,-42.05176163
2114521704,-132.2429419
2114833901,-42.01818848
2115146098,-133.8637152
2115458296,-42.02135849
2115770493,-132.0082312
2116082690,-42.04878235
2116394887,-133.3893957
2116707085,-41.98801422
2117019282,-131.3376989
2117331479,-42.06320953
2117643676,-134.439353
2117955874,-42.00244141
2118268071,-136.3438025
2118580268,-42.04088974
2118892465,-132.8420629
2119204663,-41.9867363
2119516860,-133.2068243
2119829057,-42.08104324
2120141254,-133.361762
2120453452,-41.96909332
2120765649,-128.4237585
2121077846,-41.98162842
2121390043,-138.0661688
2121702241,-42.04193878
2122014438,-129.1698065
2122326635,-42.01625824
2122638832,-128.6274633
2122951030,-41.99572372
2123263227,-137.0836859
2123575424,-42.02148819
2123887621,-127.1099081
2124199819,-41.95024109
2124512016,-132.4742498
2124824213,-42.06346512
2125136411,-134.4997778
2125448608,-41.90990448
2125760805,-131.8224554
2126073002,-41.93346786
2126385200,-132.2414007
2126697397,-41.97907639
2127009594,-127.0094366
2127321791,-41.98352814
2127633989,-130.8348303
2127946186,-41.89905167
2128258383,-129.8037481
2128570580,-41.87190247
2128882778,-139.7180853
2129194975,-42.00276566
2129507172,-134.3795538
2129819369,-41.92049408
2130131567,-139.4756384
2130443764,-41.94258499
2130755961,-135.9964972
2131068158,-41.93748474
2131380356,-137.4796362
2131692553,-41.9213562
2132004750,-129.0852423
2132316947,-41.99269104
2132629145,-128.4929266
2132941342,-41.87587738
2133253539,-150.5101995
2133565736,-41.88620758
2133877934,-128.4474401
2134190131,-41.97076797
2134502328,-134.429862
2134814525,-41.94215012
2135126723,-146.8326941
2135438920,-41.8936882
2135751117,-131.9730597
2136063314,-41.87314987
2136375512,-137.3454962
2136687709,-41.97388077
2136999906,-134.3528662
2137312104,-41.90704346
2137624301,-132.2605505
2137936498,-41.93501282
2138248695,-131.4367285
2138560893,-41.97180557
2138873090,-132.1966925
2139185287,-41.89908981
2139497484,-133.1822882
2139809682,-42.00349045
2140121879,-145.3060369
2140434076,-41.88001251
2140746273,-140.1154699
2141058471,-41.92293167
2141370668,-136.7041845
2141682865,-41.93350983
2141995062,-141.0178137
2142307260,-42.01170349
2142619457,-134.2853613
2142931654,-41.89220047
2143243851,-137.9691534
2143556049,-41.95495987
2143868246,-133.831748
2144180443,-41.98391342
2144492640,-139.4881048
2144804838,-41.99890518
2145117035,-136.3009863
2145429232,-41.95877457
2145741429,-133.2498083
2146053627,-42.0318222
2146365824,-136.206748
2146678021,-41.921875
2146990218,-133.8390875
2147302416,-42.07944107
2147614613,-134.1958227
2147926810,-41.90922546
2148239007,-137.40557
2148551205,-41.9888916
2148863402,-128.0920172
2149175599,-41.99505997
2149487796,-136.566123
2149799994,-42.07398987
2150112191,-133.7846746
2150424388,-41.96403885
2150736586,-131.8212194
2151048783,-41.99666977
2151360980,-136.2370062
2151673177,-42.06310272
2151985375,-138.883811
2152297572,-42.01268387
2152609769,-134.1349401
2152921966,-41.98651886
2153234164,-133.6487036
2153546361,-42.12791443
2153858558,-128.7307959
2154170755,-42.01502609
2154482953,-138.7276983
2154795150,-42.08807755
2155107347,-131.6659765
2155419544,-42.01413727
2155731742,-131.1327124
2156043939,-42.12614059
2156356136,-134.4211035
2156668333,-42.05367279
2156980531,-131.705802
2157292728,-42.09217834
2157604925,-134.563529
2157917122,-42.05939865
2158229320,-129.1157293
2158541517,-42.13465118
2158853714,-136.0964575
2159165911,-42.13935471
2159478109,-132.125144
2159790306,-42.02352524
2160102503,-132.2074041
2160414700,-41.99892807
2160726898,-129.3695288
2161039095,-42.19192886
2161351292,-134.6843023
2161663489,-42.08802032
2161975687,-129.928977
2162287884,-42.11566162
2162600081,-127.9304037
2162912279,-42.09479904
2163224476,-130.3046942
2163536673,-42.19887543
2163848870,-132.0763464
2164161068,-42.09055328
2164473265,-136.1196814
2164785462,-42.19316101
2165097659,-133.2979803
2165409857,-42.10321426
2165722054,-142.0235968
2166034251,-42.09704971
2166346448,-134.035285
2166658646,-42.18642426
2166970843,-138.3916998
2167283040,-42.16703033
2167595237,-143.6866369
2167907435,-42.10501099
2168219632,-134.8935614
2168531829,-42.13191986
2168844026,-134.0686865
2169156224,-42.15147781
2169468421,-129.1252203
2169780618,-42.22027588
2170092815,-133.7542944
2170405013,-42.09211349
2170717210,-131.2258215
2171029407,-42.17855072
2171341604,-131.1167669
2171653802,-42.05847168
2171965999,-138.0145941
2172278196,-42.2845459
2172590393,-143.6718512
2172902591,-42.02850342
2173214788,-134.719306
2173526985,-42.1164093
2173839182,-130.4424353
2174151380,-42.13082504
2174463577,-132.6190252
2174775774,-42.18125153
2175087971,-127.6571875
2175400169,-42.07733917
2175712366,-137.9004431
2176024563,-42.0895462
2176336761,-132.6394873
2176648958,-42.19141769
2176961155,-130.6504583
2177273352,-42.05958176
2177585550,-132.1494513
2177897747,-42.08207703
2178209944,-128.0717382
2178522141,-42.09355164
2178834339,-142.2865973
2179146536,-42.17411041
2179458733,-143.7429571
2179770930,-42.04227066
2180083128,-132.2897253
2180395325,-42.12726974
2180707522,-134.7141638
2181019719,-42.00073624
2181331917,-132.3989935
2181644114,-42.18875885
2181956311,-137.4809637
2182268508,-42.05928802
2182580706,-130.5496435
2182892903,-42.04079437
2183205100,-149.2286749
2183517297,-41.94953918
2183829495,-144.9953222
2184141692,-42.21619797
2184453889,-135.7460241
2184766086,-42.022789
2185078284,-131.6309881
2185390481,-42.09395599
2185702678,-130.6100378
2186014875,-42.01887131
2186327073,-135.6743689
2186639270,-42.13633728
2186951467,-131.8194952
2187263664,-42.02377319
2187575862,-137.983283
2187888059,-42.02291489
2188200256,-137.209281
2188512454,-42.12568283
2188824651,-133.7255621
2189136848,-42.09395981
2189449045,-130.6695776
2189761243,-42.03504181
2190073440,-129.6302557
2190385637,-42.03786087
2190697834,-138.9292822
2191010032,-42.04876328
2191322229,-130.8044348
2191634426,-42.17431641
2191946623,-146.9295568
2192258821,-41.97502518
2192571018,-132.5364294
2192883215,-42.12115479
2193195412,-135.1578283
2193507610,-41.99388885
2193819807,-131.1883154
2194132004,-42.23776627
2194444201,-132.5809088
2194756399,-41.94881439
2195068596,-133.0511389
2195380793,-42.08245087
2195692990,-135.3682775
2196005188,-42.07350922
2196317385,-134.4377203
2196629582,-42.1674614
2196941779,-133.4013433
2197253977,-42.04240036
2197566174,-132.1694555
2197878371,-42.0356636
2198190568,-137.6380072
2198502766,-42.16783142
2198814963,-133.2135687
2199127160,-42.08392334
2199439357,-131.7340155
2199751555,-42.08012772
2200063752,-129.2806921
2200375949,-42.06024933
2200688147,-129.8326483
2201000344,-42.1065712
2201312541,-132.3968573
2201624738,-42.20066452
2201936936,-136.1134558
2202249133,-41.99269485
2202561330,-136.8675146
2202873527,-42.11177826
2203185725,-136.6992407
2203497922,-42.02801514
2203810119,-140.2894201
2204122316,-42.29261398
2204434514,-140.3585272
2204746711,-41.98322296
2205058908,-130.2957983
2205371105,-42.09421921
2205683303,-126.3256903
2205995500,-42.09865189
2206307697,-132.2096167
2206619894,-42.18613052
2206932092,-131.7400122
2207244289,-42.07444
2207556486,-128.4548712
2207868683,-42.05681992
2208180881,-143.7334814
2208493078,-42.17296219
2208805275,-131.9002905
2209117472,-42.1274147
2209429670,-136.0975256
2209741867,-42.07599258
2210054064,-131.2793036
2210366261,-42.12304688
2210678459,-132.7830114
2210990656,-42.06647873
2211302853,-127.6458273
2211615050,-42.27007675
2211927248,-129.9189978
2212239445,-42.018013
2212551642,-131.8982153
2212863839,-42.22675705
2213176037,-136.9149084
2213488234,-41.99380112
2213800431,-129.835288
2214112629,-42.30984497
2214424826,-130.5202703
2214737023,-42.0570488
2215049220,-134.9085913
2215361418,-42.17318726
2215673615,-129.7206945
2215985812,-42.0953064
2216298009,-127.8877859
2216610207,-42.22982025
2216922404,-128.9196539
2217234601,-42.08799744
2217546798,-134.2714758
2217858996,-42.15195465
2218171193,-132.7178411
2218483390,-42.14903641
2218795587,-129.0380468
2219107785,-42.27840805
2219419982,-132.9611578
2219732179,-42.13070679
2220044376,-130.6165533
2220356574,-42.32038498
2220668771,-132.072196
2220980968,-42.03276062
2221293165,-134.3230352
2221605363,-42.31103134
2221917560,-135.5640783
2222229757,-42.07558823
2222541954,-135.8144293
2222854152,-42.37517548
2223166349,-139.4910498
2223478546,-42.09563065
2223790743,-133.1144629
2224102941,-42.26881027
2224415138,-130.4346228
2224727335,-42.19431305
2225039532,-132.0027075
2225351730,-42.30575562
2225663927,-136.6516485
2225976124,-42.16070938
2226288322,-130.8806677
2226600519,-42.32139206
2226912716,-131.9967566
2227224913,-42.20206451
2227537111,-129.537406
2227849308,-42.35540009
2228161505,-131.2539434
2228473702,-42.20741272
2228785900,-131.9254065
2229098097,-42.22184372
2229410294,-135.3697882
2229722491,-42.10913086
2230034689,-135.7222967
2230346886,-42.33596039
2230659083,-139.7597723
2230971280,-42.36508942
2231283478,-128.6222754
2231595675,-42.12891006
2231907872,-132.3444586
2232220069,-42.20434189
2232532267,-136.1114721
2232844464,-42.31798935
2233156661,-133.6462317
2233468858,-42.32139587
2233781056,-140.4081182
2234093253,-42.23440933
2234405450,-141.7785101
2234717647,-42.23046494
2235029845,-133.9026556
2235342042,-42.35660934
2235654239,-135.7426672
2235966436,-42.35781097
2236278634,-130.7301397
2236590831,-42.20761871
2236903028,-136.4462042
2237215225,-42.3800621
2237527423,-137.8349676
2237839620,-42.18209457
2238151817,-136.7734594
2238464015,-42.5206337
2238776212,-133.1609716
2239088409,-42.24476624
2239400606,-138.2317724
2239712804,-42.26801682
2240025001,-127.2713156
2240337198,-42.19532776
2240649395,-136.5658941
2240961593,-42.44283676
2241273790,-129.1605139
2241585987,-42.33537292
2241898184,-134.1527624
2242210382,-42.32418442
2242522579,-138.3454199
2242834776,-42.26228714
2243146973,-133.1529303
2243459171,-42.42601395
2243771368,-134.4344854
2244083565,-42.34720993
2244395762,-134.624671
2244707960,-42.29486465
2245020157,-138.8290777
2245332354,-42.32924271
2245644551,-136.1809454
2245956749,-42.25926208
2246268946,-128.9460669
2246581143,-42.56409454
2246893340,-147.7411718
2247205538,-42.21116257
2247517735,-131.6995459
2247829932,-42.49909592
2248142129,-130.5499334
2248454327,-42.19760513
2248766524,-133.5541906
2249078721,-42.48553848
2249390918,-133.1365881
2249703116,-42.3258934
2250015313,-133.7993383
2250327510,-42.43449783
2250639707,-136.9035406
2250951905,-42.30572128
2251264102,-142.1361303
2251576299,-42.44593048
2251888497,-132.8154974
2252200694,-42.32156372
2252512891,-126.9659796
2252825088,-42.50292587
2253137286,-136.8161688
2253449483,-42.36165619
2253761680,-127.1736364
2254073877,-42.26080704
2254386075,-132.6097937
2254698272,-42.25035095
2255010469,-136.6929388
2255322666,-42.37586212
2255634864,-133.8008032
2255947061,-42.52342224
2256259258,-130.5985174
2256571455,-42.2366333
2256883653,-133.0949316
2257195850,-42.35258865
2257508047,-133.7202063
2257820244,-42.38035202
2258132442,-136.6862402
2258444639,-42.4573555
2258756836,-139.191474
2259069033,-42.31902313
2259381231,-134.1981573
2259693428,-42.41072845
2260005625,-138.2327948
2260317822,-42.27674866
2260630020,-129.6330328
2260942217,-42.49107742
2261254414,-133.0803442
2261566611,-42.42465973
2261878809,-132.8096075
2262191006,-42.22301483
2262503203,-134.3321295
2262815400,-42.31240463
2263127598,-131.2017584
2263439795,-42.29669952
2263751992,-130.1512671
2264064190,-42.53748703
2264376387,-141.1875372
2264688584,-42.26161194
2265000781,-132.6215734
2265312979,-42.38113403
2265625176,-129.477973
2265937373,-42.35587311
2266249570,-135.9422064
2266561768,-42.45334625
2266873965,-131.0303564
2267186162,-42.32078552
2267498359,-135.3978033
2267810557,-42.48293304
2268122754,-132.6937017
2268434951,-42.29084015
2268747148,-142.7804327
2269059346,-42.348629
2269371543,-135.0331945
2269683740,-42.21165848
2269995937,-129.7406378
2270308135,-42.45317841
2270620332,-132.6845312
2270932529,-42.47568893
2271244726,-135.8584509
2271556924,-42.2336235
2271869121,-133.7878637
2272181318,-42.34653091
2272493515,-129.7851171
2272805713,-42.39035416
2273117910,-132.5298376
2273430107,-42.43858719
2273742304,-145.8282385
2274054502,-42.32439804
2274366699,-135.81005
2274678896,-42.44465637
2274991093,-132.7546453
2275303291,-42.28636932
2275615488,-133.3592291
2275927685,-42.4867363
2276239882,-133.8256292
2276552080,-42.5018959
2276864277,-126.6766348
2277176474,-42.21646881
2277488672,-133.8890295
2277800869,-42.42344666
2278113066,-135.2755804
2278425263,-42.31367111
2278737461,-133.6503668
2279049658,-42.5566597
2279361855,-130.9242163
2279674052,-42.35134125
2279986250,-137.8624792
2280298447,-42.44327927
2280610644,-129.4956579
2280922841,-42.35921097
2281235039,-141.2117224
2281547236,-42.50297165
2281859433,-134.9034796
2282171630,-42.33438492
2282483828,-129.8335943
2282796025,-42.53252792
2283108222,-136.3735113
2283420419,-42.47565079
2283732617,-133.2732611
2284044814,-42.26664352
2284357011,-130.5052099
2284669208,-42.41334534
2284981406,-130.6504278
2285293603,-42.35426331
2285605800,-136.1849585
2285917997,-42.58033752
2286230195,-130.2823858
2286542392,-42.38822937
2286854589,-133.2997503
2287166786,-42.46952057
2287478984,-134.1836004
2287791181,-42.38618851
2288103378,-131.782279
2288415575,-42.51377869
2288727773,-135.1810675
2289039970,-42.47233582
2289352167,-132.3681707
2289664365,-42.36327744
2289976562,-134.2941656
2290288759,-42.50042343
2290600956,-137.2505255
2290913154,-42.27524567
2291225351,-139.5123663
2291537548,-42.62846375
2291849745,-136.2085485
2292161943,-42.36139679
2292474140,-138.8091955
2292786337,-42.58012009
2293098534,-132.8162451
2293410732,-42.3938942
2293722929,-132.0743933
2294035126,-42.50311279
2294347323,-131.3538733
2294659521,-42.41169357
2294971718,-135.4942236
2295283915,-42.51282883
2295596112,-129.7856817
2295908310,-42.51695251
2296220507,-139.1337805
2296532704,-42.34542465
2296844901,-138.2662725
2297157099,-42.52299118
2297469296,-130.3962927
2297781493,-42.28091049
2298093690,-142.063117
2298405888,-42.57165909
2298718085,-143.7157049
2299030282,-42.52139664
2299342479,-134.2648687
2299654677,-42.37412262
2299966874,-134.3410101
2300279071,-42.43655396
2300591268,-130.8575659
2300903466,-42.48075104
2301215663,-130.2770758
2301527860,-42.53082657
2301840058,-132.8590002
2302152255,-42.43538284
2302464452,-139.0046453
2302776649,-42.58981705
2303088847,-130.9005957
2303401044,-42.39956665
2303713241,-135.113349
2304025438,-42.42097855
2304337636,-133.7104559
2304649833,-42.36008072
2304962030,-132.6140356
2305274227,-42.47482681
2305586425,-137.2765722
2305898622,-42.60133743
2306210819,-131.2869329
2306523016,-42.43019485
2306835214,-128.191474
2307147411,-42.50231934
2307459608,-129.3557196
2307771805,-42.48477936
2308084003,-131.2615118
2308396200,-42.56278229
2308708397,-132.064887
2309020594,-42.54891586
2309332792,-132.8410864
2309644989,-42.43656921
2309957186,-141.2047644
2310269383,-42.60423279
2310581581,-139.1051397
2310893778,-42.35960007
2311205975,-131.1995306
2311518172,-42.67498779
2311830370,-130.6403418
2312142567,-42.45901489
2312454764,-129.7070684
2312766961,-42.63329315
2313079159,-134.6782751
2313391356,-42.5209465
2313703553,-128.7511206
2314015750,-42.57690048
2314327948,-136.2512426
2314640145,-42.533638
2314952342,-133.1197729
2315264540,-42.54623032
2315576737,-135.4562445
2315888934,-42.69625854
2316201131,-137.5670843
2316513329,-42.5280571
2316825526,-134.8515844
2317137723,-42.47670746
2317449920,-131.9112005
2317762118,-42.50988007
2318074315,-134.6687841
2318386512,-42.54672623
2318698709,-130.0953741
2319010907,-42.68793106
2319323104,-134.0825109
2319635301,-42.55721283
2319947498,-139.6335821
2320259696,-42.58821106
2320571893,-133.4117651
2320884090,-42.58029556
2321196287,-133.1973486
2321508485,-42.62970734
2321820682,-139.0630407
2322132879,-42.50788116
2322445076,-135.3311987
2322757274,-42.60432816
2323069471,-127.9143972
2323381668,-42.7948494
2323693865,-137.7561102
2324006063,-42.49075699
2324318260,-128.3836279
2324630457,-42.61145782
2324942654,-139.617301
2325254852,-42.58296585
2325567049,-130.6122961
2325879246,-42.6595726
2326191443,-129.5181494
2326503641,-42.61050415
2326815838,-131.74224
2327128035,-42.62169647
2327440233,-133.5194921
2327752430,-42.69977188
2328064627,-140.5184546
2328376824,-42.53752136
2328689022,-137.8853521
2329001219,-42.66630936
2329313416,-128.9031286
2329625613,-42.50773239
2329937811,-127.993453
2330250008,-42.67326736
2330562205,-131.7293005
2330874402,-42.68593216
2331186600,-131.6765661
2331498797,-42.60305405
2331810994,-131.7612524
2332123191,-42.61571884
2332435389,-131.0558844
2332747586,-42.64088058
2333059783,-132.1246557
2333371980,-42.66456985
2333684178,-131.5361395
2333996375,-42.53906631
2334308572,-132.0448828
2334620769,-42.6538887
2334932967,-135.300086
2335245164,-42.76356506
2335557361,-129.9815283
2335869558,-42.4932785
2336181756,-138.2122564
2336493953,-42.65366745
2336806150,-136.7212439
2337118347,-42.61268234
2337430545,-133.3017492
2337742742,-42.6503334
2338054939,-140.0611334
2338367136,-42.59097672
2338679334,-140.4015722
2338991531,-42.6242218
2339303728,-131.2569342
2339615925,-42.66334152
2339928123,-139.9969702
2340240320,-42.52412033
2340552517,-133.7737494
2340864715,-42.62532043
2341176912,-133.3149328
2341489109,-42.50824738
2341801306,-137.4340277
2342113504,-42.61532593
2342425701,-129.3686132
2342737898,-42.66801834
2343050095,-145.7464514
2343362293,-42.60385895
2343674490,-133.9769506
2343986687,-42.57791519
2344298884,-130.1616735
2344611082,-42.60414886
2344923279,-137.5578527
2345235476,-42.59584427
2345547673,-130.4030371
2345859871,-42.70439529
2346172068,-131.4780188
2346484265,-42.53734207
2346796462,-131.4057684
2347108660,-42.75760269
2347420857,-128.3533697
2347733054,-42.54130936
2348045251,-135.8583136
2348357449,-42.56681061
2348669646,-131.9232397
2348981843,-42.60406876
2349294040,-135.7042761
2349606238,-42.62810135
2349918435,-137.8801947
2350230632,-42.57276154
2350542829,-133.5379705
2350855027,-42.60634613
2351167224,-131.9238195
2351479421,-42.54659271
2351791618,-133.5426702
2352103816,-42.58752823
2352416013,-142.8783484
2352728210,-42.47853851
2353040408,-131.960639
2353352605,-42.69218063
2353664802,-133.2090826
2353976999,-42.5640831
2354289197,-130.946723
2354601394,-42.56900406
2354913591,-132.7331305
2355225788,-42.58054352
2355537986,-129.711585
2355850183,-42.62588882
2356162380,-128.5141516
2356474577,-42.58744812
2356786775,-130.9781713
2357098972,-42.50050735
2357411169,-137.9275122
2357723366,-42.62669373
2358035564,-128.2128973
2358347761,-42.6852684
2358659958,-135.4518042
2358972155,-42.4932251
2359284353,-129.7984533
2359596550,-42.6105957
2359908747,-134.2754583
2360220944,-42.62572861
2360533142,-137.4198523
2360845339,-42.59589005
2361157536,-134.9265051
2361469733,-42.56531525
2361781931,-132.5485296
2362094128,-42.58471298
2362406325,-129.0505285
2362718522,-42.69451141
2363030720,-138.0765753
2363342917,-42.56619263
2363655114,-131.187583
2363967311,-42.52532578
2364279509,-130.8336248
2364591706,-42.61968994
2364903903,-133.2981634
2365216101,-42.6067543
2365528298,-134.3861609
2365840495,-42.58205795
2366152692,-131.7789068
2366464890,-42.62056732
2366777087,-135.0842047
2367089284,-42.60395813
2367401481,-140.7876043
2367713679,-42.6542244
2368025876,-132.9894781
2368338073,-42.53619385
2368650270,-132.9508276
2368962468,-42.65921783
2369274665,-134.2622442
2369586862,-42.55955887
2369899059,-134.5307837
2370211257,-42.6135025
2370523454,-139.5404119
2370835651,-42.64539719
2371147848,-130.4686346
2371460046,-42.62070084
2371772243,-132.1644354
2372084440,-42.60702896
2372396637,-138.4116888
2372708835,-42.66685486
2373021032,-139.7231054
2373333229,-42.60688019
2373645426,-135.8127966
2373957624,-42.65861893
2374269821,-128.8649969
2374582018,-42.56410217
2374894215,-133.9099035
2375206413,-42.71432495
2375518610,-146.7546759
2375830807,-42.6918335
2376143004,-151.6217108
2376455202,-42.60613632
2376767399,-131.5633917
2377079596,-42.64979172
2377391793,-132.7248754
2377703991,-42.70667267
2378016188,-133.9032812
2378328385,-42.637146
2378640583,-132.485877
2378952780,-42.60069275
2379264977,-143.2618017
2379577174,-42.61715317
2379889372,-137.6368933
2380201569,-42.75706482
2380513766,-133.7030249
2380825963,-42.69410324
2381138161,-140.4485235
2381450358,-42.60174179
2381762555,-131.8691015
2382074752,-42.71221924
2382386950,-138.5844641
2382699147,-42.70143509
2383011344,-137.5410986
2383323541,-42.64508438
2383635739,-134.5141363
2383947936,-42.59682083
2384260133,-135.3485174
2384572330,-42.67863846
2384884528,-130.2424231
2385196725,-42.78030014
2385508922,-132.4562902
2385821119,-42.66294861
2386133317,-132.9261541
2386445514,-42.63305664
2386757711,-129.5442114
2387069908,-42.77440643
2387382106,-132.9898443
2387694303,-42.70629501
2388006500,-140.6157751
2388318697,-42.64994431
2388630895,-130.0388098
2388943092,-42.62299347
2389255289,-131.5633154
2389567486,-42.73200226
2389879684,-132.8577795
2390191881,-42.77119446
2390504078,-130.4635992
2390816276,-42.64575958
2391128473,-135.2695837
2391440670,-42.64894104
2391752867,-126.138236
2392065065,-42.81086731
2392377262,-132.8550634
2392689459,-42.67734909
2393001656,-142.2374945
2393313854,-42.65627289
2393626051,-129.5402441
2393938248,-42.64548874
2394250445,-139.5150366
2394562643,-42.77507782
2394874840,-130.1646795
2395187037,-42.77825928
2395499234,-137.5260534
2395811432,-42.6550293
2396123629,-129.2428198
2396435826,-42.6758461
2396748023,-129.1702948
2397060221,-42.83483505
2397372418,-136.7029028
2397684615,-42.67559052
2397996812,-130.5576086
2398309010,-42.6956749
2398621207,-137.6301336
2398933404,-42.66651917
2399245601,-130.1215277
2399557799,-42.77552795
2399869996,-135.6521673
2400182193,-42.8021431
2400494390,-130.3939276
2400806588,-42.68566132
2401118785,-132.8093023
2401430982,-42.66251373
2401743179,-132.2702246
2402055377,-42.84588623
2402367574,-135.8093176
2402679771,-42.67281342
2402991968,-135.6142035
2403304166,-42.68347549
2403616363,-134.746604
2403928560,-42.65151215
2404240758,-131.2339849
2404552955,-42.75036621
2404865152,-133.198844
2405177349,-42.79998016
2405489547,-134.3229284
2405801744,-42.6768837
2406113941,-132.6322241
2406426138,-42.64785767
2406738336,-133.1323462
2407050533,-42.84813309
2407362730,-133.0930395
2407674927,-42.67579651
2407987125,-132.9633245
2408299322,-42.65485764
2408611519,-132.2985754
2408923716,-42.62730408
2409235914,-128.6661596
2409548111,-42.70851898
2409860308,-128.8385077
2410172505,-42.78091431
2410484703,-143.193656
2410796900,-42.7011795
2411109097,-138.3214025
2411421294,-42.63541031
2411733492,-142.6123419
2412045689,-42.80996323
2412357886,-132.6829901
2412670083,-42.67290115
2412982281,-136.2176733
2413294478,-42.63138199
2413606675,-133.9889746
2413918872,-42.6192627
2414231070,-132.4254065
2414543267,-42.65785217
2414855464,-137.1073217
2415167661,-42.76625824
2415479859,-129.4026251
2415792056,-42.74458313
2416104253,-138.8506079
2416416451,-42.58106613
2416728648,-130.5226812
2417040845,-42.78354645
2417353042,-135.9049902
2417665240,-42.70307541
2417977437,-136.2654791
2418289634,-42.60570145
2418601831,-132.4610815
2418914029,-42.64429092
2419226226,-136.1581945
2419538423,-42.60865402
2419850620,-139.2960119
2420162818,-42.69911575
2420475015,-137.7182989
2420787212,-42.78134918
2421099409,-141.378211
2421411607,-42.52110672
2421723804,-128.8768682
2422036001,-42.70549774
2422348198,-131.1749334
2422660396,-42.73114014
2422972593,-132.1670141
2423284790,-42.60759354
2423596987,-132.2889471
2423909185,-42.70967484
2424221382,-129.4990454
2424533579,-42.6133194
2424845776,-126.7495718
2425157974,-42.59193039
2425470171,-129.1115789
2425782368,-42.73442841
2426094565,-128.7565222
2426406763,-42.55870056
2426718960,-132.5509253
2427031157,-42.65784073
2427343354,-127.6752768
2427655552,-42.75918579
2427967749,-138.7007208
2428279946,-42.60477066
2428592144,-140.7760992
2428904341,-42.68920898
2429216538,-140.3615179
2429528735,-42.70750809
2429840933,-128.0982885
2430153130,-42.58028412
2430465327,-143.2695074
2430777524,-42.62136459
2431089722,-133.3426428
2431401919,-42.66464615
2431714116,-131.9968939
2432026313,-42.62635422
2432338511,-131.7623816
2432650708,-42.77987671
2432962905,-133.8671637
2433275102,-42.64457321
2433587300,-135.7330847
2433899497,-42.60848236
2434211694,-131.2212286
2434523891,-42.82888412
2434836089,-139.4289312
2435148286,-42.71783447
2435460483,-131.281333
2435772680,-42.53401947
2436084878,-129.6636724
2436397075,-42.77206421
2436709272,-132.7429724
2437021469,-42.63528824
2437333667,-131.0268164
2437645864,-42.75941467
2437958061,-130.646781
2438270258,-42.77109528
2438582456,-131.2162848
2438894653,-42.59095764
2439206850,-133.5996008
2439519047,-42.74227905
2439831245,-132.2964849
2440143442,-42.88273239
2440455639,-139.4052038
2440767836,-42.6452179
2441080034,-135.8090277
2441392231,-42.68844986
2441704428,-131.7020788
2442016626,-42.67141724
2442328823,-136.5025549
2442641020,-42.69039536
2442953217,-136.115119
2443265415,-42.80124283
2443577612,-129.3609228
2443889809,-42.71365356
2444202006,-128.64643
2444514204,-42.57976532
2444826401,-134.6294165
2445138598,-42.83760071
2445450795,-128.8446112
2445762993,-42.8139534
2446075190,-135.380271
2446387387,-42.67198181
2446699584,-138.5381536
2447011782,-42.82765961
2447323979,-140.7906103
2447636176,-42.71728897
2447948373,-133.4462652
2448260571,-42.64146042
2448572768,-132.1644049
2448884965,-42.94633102
2449197162,-141.2025213
2449509360,-42.70146561
2449821557,-137.0375128
2450133754,-42.72779465
2450445951,-130.5317144
2450758149,-42.73574829
2451070346,-134.7258673
2451382543,-42.7378273
2451694740,-132.6282415
2452006938,-42.79869461
2452319135,-128.9210882
2452631332,-42.96319199
2452943529,-130.041007
2453255727,-42.60955811
2453567924,-137.2895422
2453880121,-42.87327194
2454192319,-133.044425
2454504516,-42.87093735
2454816713,-131.239295
2455128910,-42.72014618
2455441108,-137.9821997
2455753305,-42.84201813
2456065502,-134.0523748
2456377699,-42.82424927
2456689897,-129.0370398
2457002094,-42.64846802
2457314291,-133.3450994
2457626488,-42.75784683
2457938686,-134.5436621
2458250883,-42.78490829
2458563080,-140.5648565
2458875277,-42.7289238
2459187475,-130.6798315
2459499672,-42.90077209
2459811869,-136.7098608
2460124066,-42.81834793
2460436264,-137.5762854
2460748461,-42.70880508
2461060658,-131.6952887
2461372855,-42.94174194
2461685053,-134.1337652
2461997250,-42.92259598
2462309447,-133.555335
2462621644,-42.64622498
2462933842,-130.9043798
2463246039,-42.77994537
2463558236,-133.3928442
2463870433,-42.7350769
2464182631,-133.974143
2464494828,-42.73503876
2464807025,-129.3969183
2465119222,-42.84965134
2465431420,-126.2991247
2465743617,-42.75260544
2466055814,-136.4566412
2466368012,-42.60557938
2466680209,-133.1582098
2466992406,-42.88996124
2467304603,-131.8036871
2467616801,-42.85538483
2467928998,-132.7502508
2468241195,-42.69733429
2468553392,-131.4986181
2468865590,-42.89279175
2469177787,-130.0683966
2469489984,-42.84424973
2469802181,-128.6536016
2470114379,-42.6163826
2470426576,-129.7559729
2470738773,-42.69057083
2471050970,-126.8470526
2471363168,-42.75447464
2471675365,-133.6282721
2471987562,-42.70078659
2472299759,-138.445014
2472611957,-42.84112167
2472924154,-132.2215338
2473236351,-42.71100235
2473548548,-132.1083136
2473860746,-42.58896637
2474172943,-133.9838324
2474485140,-42.81969833
2474797337,-129.2287664
2475109535,-42.97032547
2475421732,-131.1932135
2475733929,-42.68513107
2476046126,-129.491065
2476358324,-42.85486603
2476670521,-127.3758764
2476982718,-42.77839279
