Frequency (Hz),Power (dBm)
2808500000,-92.3192298501141
2818000000,-67.8356330483563
2827500000,-89.8962714760907
2837000000,-67.2726676552899
2846500000,-95.2288520424969
2856000000,-66.4799964516766
2865500000,-101.288445243181
2875000000,-67.8289039223798
2884500000,-97.6651847451337
2894000000,-67.7575690835126
2903500000,-95.7208564370282
2913000000,-66.7407081215985
2922500000,-94.2043464272626
2932000000,-67.3382117837079
2941500000,-92.9519965737469
2951000000,-68.0202186196454
2960500000,-102.891701468766
2970000000,-65.823479422868
2979500000,-96.7523200600751
2989000000,-67.2162330239423
2998500000,-107.654946097673
3008000000,-67.5625541298993
3017500000,-95.5152747719891
3027000000,-64.8115775673993
3036500000,-101.281830558122
3046000000,-68.1214912026532
3055500000,-95.6688926308758
3065000000,-65.611923941911
3074500000,-103.9888923257
3084000000,-65.5306556313641
3093500000,-95.424179801286
3103000000,-67.2824943154462
3112500000,-92.6028144448407
3122000000,-67.1920936196454
3131500000,-92.8760459511883
3141000000,-65.7549140542157
3150500000,-90.9575049965985
3160000000,-66.370339164079
3169500000,-87.8650825112469
3179000000,-65.736191520036
3188500000,-90.1367423623212
3198000000,-66.0068671792157
3207500000,-88.8255546181805
3217000000,-65.9182441323407
3226500000,-92.8469321816571
3236000000,-66.0373771279462
3245500000,-96.0787818520673
3255000000,-66.4466254799969
3264500000,-98.0609595864423
3274000000,-65.9798667519696
3283500000,-95.1387717812665
3293000000,-66.3098228066571
3302500000,-101.304627188981
3312000000,-66.6383903115399
3321500000,-98.6487433999188
3331000000,-65.6239020913251
3340500000,-94.8835685341962
3350000000,-64.9960486977704
3359500000,-92.1124045937665
3369000000,-68.3338172524579
3378500000,-98.6932685464032
3388000000,-64.6345756142743
3397500000,-92.1784522622235
3407000000,-66.1206977456219
3416500000,-92.5879447548993
3426000000,-67.9095847695477
3435500000,-97.7982490151532
3445000000,-67.2938697426923
3454500000,-98.3245933144696
3464000000,-67.4725806801923
3473500000,-95.4043586342938
3483000000,-66.8858420937665
3492500000,-93.476670035661
3502000000,-68.6228416054852
3511500000,-95.2155463784344
3521000000,-68.3310172646649
3530500000,-99.2447135537274
3540000000,-67.5374076455243
3549500000,-95.1594779580243
3559000000,-67.4209907143719
3568500000,-92.2710731118329
3578000000,-66.5430991738446
3587500000,-91.0948188393719
3597000000,-62.9277312844403
3606500000,-88.9893882363446
3616000000,-64.3217170327313
3625500000,-89.0061729043133
3635000000,-62.4118239968426
3644500000,-92.8191535561688
3654000000,-64.6035163491376
3663500000,-91.2564628213055
3673000000,-66.0052497475751
3682500000,-102.427277335466
3692000000,-65.0326545327313
3701500000,-94.0614631264813
3711000000,-65.1466834633954
3720500000,-89.5140616982587
3730000000,-62.1911857216962
3739500000,-92.2113196938641
3749000000,-62.1364333718426
3758500000,-99.9694831460126
3768000000,-63.2848365395673
3777500000,-89.874489554704
3787000000,-62.1756980507977
3796500000,-93.6238563149579
3806000000,-63.3379333108075
3815500000,-87.1642539590008
3825000000,-62.9904067605145
3834500000,-93.1753699868329
3844000000,-63.0793693154462
3853500000,-92.3131644814618
3863000000,-64.8744742959149
3872500000,-96.7848517983563
3882000000,-64.0002753823407
3891500000,-89.0098121255048
3901000000,-64.3435752480633
3910500000,-98.2000968545087
3920000000,-66.1144492715008
3929500000,-93.8371284096844
3939000000,-64.9373710244305
3948500000,-94.1313941567548
3958000000,-66.0410316079266
3967500000,-91.3315284340985
3977000000,-64.9649360268719
3986500000,-93.8368308632977
3996000000,-61.134270438493
4005500000,-92.4814002602704
4015000000,-63.5909736245282
4024500000,-96.6005714028485
4034000000,-64.5839469521649
4043500000,-98.7742545693524
4053000000,-64.1421592324383
4062500000,-91.9413383095868
4072000000,-64.4358069985516
4081500000,-90.6004569619305
4091000000,-63.1309516518719
4100500000,-90.6883018105633
4110000000,-63.3266646950848
4119500000,-104.139946708024
4129000000,-65.3000648110516
4138500000,-93.9853065102704
4148000000,-65.6901939004071
4157500000,-92.4441764443524
4167000000,-66.9470527260907
4176500000,-92.0700690835126
4186000000,-67.1601188271649
4195500000,-91.4629829018719
4205000000,-66.6403358071454
4214500000,-101.834229239763
4224000000,-66.5932700722821
4233500000,-91.3237693398602
4243000000,-65.0909507363446
4252500000,-96.8621757119305
4262000000,-64.0495917885907
4271500000,-94.2791297524579
4281000000,-64.7992255776532
4290500000,-92.6680305092938
4300000000,-64.955803641618
4309500000,-91.0680549233563
4319000000,-64.762429007829
4328500000,-88.2212836831219
4338000000,-63.6446158974774
4347500000,-89.6550986855633
4357000000,-65.2097022622235
4366500000,-93.6502921670087
4376000000,-65.1104056923993
4385500000,-91.8908164590008
4395000000,-65.8432624428876
