Frequency (Hz),Power (dBm)
34975780.4931404,-83.4514083873289
35287977.7493047,-141.542212486016
35600175.0054689,-83.9429321305051
35912372.2616332,-144.906607627618
36224569.5177974,-83.4944763194914
36536766.7739617,-136.223181724297
36848964.0301259,-82.4948196416385
37161161.2862902,-143.997199058282
37473358.5424545,-82.624023438079
37785555.7986187,-137.507559776055
38097753.054783,-84.30247497768
38409950.3109472,-141.661276817071
38722147.5671115,-84.2464752217297
39034344.8232757,-132.539832114922
39346542.07944,-83.1939010629042
39658739.3356042,-141.452994346368
39970936.5917685,-83.2158050546172
40283133.8479327,-131.267371177422
40595331.104097,-84.2982177755126
40907528.3602613,-146.411322593438
41219725.6164255,-84.2517700215309
41531922.8725898,-138.953040122735
41844120.128754,-84.4030227683555
42156317.3849183,-131.157431602227
42468514.6410825,-85.4810333303124
42780711.8972468,-131.307211875665
43092909.153411,-82.4786682134018
43405106.4095753,-137.520956992852
43717303.6657396,-84.5583953882571
44029500.9219038,-138.013220786797
44341698.1780681,-85.5614395195789
44653895.4342323,-136.840842246758
44966092.6903966,-84.2494354267833
45278289.9465608,-135.926444053399
45590487.2027251,-83.9450225845723
45902684.4588893,-136.642127036797
46214881.7150536,-83.2635955819811
46527078.9712178,-135.380835532891
46839276.2273821,-84.5679626489994
47151473.4835464,-135.742270469415
47463670.7397106,-83.8064193739592
47775867.9958749,-139.022879600274
48088065.2520391,-85.5605697685515
48400262.5082034,-141.384085654962
48712459.7643676,-84.5903091456137
49024657.0205319,-146.427817344415
49336854.2766961,-82.6653671270462
49649051.5328604,-150.061926841485
49961248.7890247,-83.4001541147893
50273446.0451889,-134.806982993829
50585643.3013532,-85.9940719678959
50897840.5575174,-132.668570518243
51210037.8136817,-85.4835434010274
51522235.0698459,-147.045645713555
51834432.3260102,-86.0085449293951
52146629.5821744,-141.580191611993
52458826.8383387,-85.3495636031671
52771024.094503,-139.078711509454
53083221.3506672,-84.8846054108873
53395418.6068315,-134.955985069024
53707615.8629957,-85.1435546913668
54019813.11916,-135.929297446954
54332010.3753242,-85.3054962201956
54644207.6314885,-138.454047202813
54956404.8876527,-86.1259460531242
55268602.143817,-134.270316123712
55580799.3999813,-85.1031723059878
55892996.6561455,-136.118933677422
56205193.9123098,-83.288131714797
56517391.168474,-134.833060264337
56829588.4246383,-85.8033371035605
57141785.6808025,-137.153510093438
57453982.9369668,-85.7381897033428
57766180.193131,-135.182654380547
58078377.4492953,-86.1794052209206
58390574.7054596,-136.672629356133
58702771.9616238,-84.5378112817147
59014969.2177881,-135.447012901055
59327166.4739523,-84.6328735377552
59639363.7301166,-136.13590145086
59951560.9862808,-83.945961000069
60263758.2424451,-142.798346519219
60575955.4986093,-84.5560455346775
60888152.7547736,-133.307318687188
61200350.0109378,-84.9793090854254
61512547.2671021,-148.34700679754
61824744.5232664,-85.6583404598203
62136941.7794306,-133.920874595391
62449139.0355949,-84.3067321797651
62761336.2917591,-134.829932212579
63073533.5479234,-83.7642974866927
63385730.8040876,-142.397528648126
63697928.0602519,-85.6405334529243
64010125.3164161,-135.511847495782
64322322.5725804,-86.4136276347589
64634519.8287446,-132.914526939141
64946717.0849089,-85.5742797905458
65258914.3410732,-143.54312801336
65571111.5972374,-84.130073549146
65883308.8534017,-132.02440547918
66195506.1095659,-83.6905212415083
66507703.3657302,-141.403616904962
66819900.6218944,-85.047164920601
67132097.8780587,-139.752890586602
67444295.134223,-85.1970367472166
67756492.3903872,-138.150671958672
68068689.6465515,-85.9091339181361
68380886.9027157,-135.554816245782
68693084.15888,-84.6751174953974
69005281.4150442,-138.115286826837
69317478.6712085,-85.7194061339973
69629675.9273727,-136.048590659844
69941873.183537,-86.9525756992294
70254070.4397012,-138.196753501641
70566267.6958655,-86.4939193835697
70878464.9520297,-135.456122398126
71190662.208194,-85.2385940593855
71502859.4643583,-139.785574912774
71815056.7205225,-84.8196258575484
72127253.9766868,-136.914862632501
72439451.232851,-86.1850814906499
72751648.4890153,-134.953253745782
73063845.7451795,-85.9630737378284
73376043.0013438,-134.213126182305
73688240.257508,-84.8892746004019
74000437.5136723,-134.740744590508
74312634.7698366,-86.1555175866725
74624832.0260008,-146.260825156915
74937029.2821651,-85.5395813041637
75249226.5383293,-138.897437095391
75561423.7944936,-86.2965087986055
75873621.0506578,-140.598761558282
76185818.3068221,-86.1649017420344
76498015.5629863,-141.293951987969
76810212.8191506,-86.2456894012872
77122410.0753148,-132.580496787774
77434607.3314791,-85.3387222335968
77746804.5876434,-134.500098228204
78059001.8438076,-87.3869400245518
78371199.0999719,-134.23030757879
78683396.3561361,-85.7825164859602
78995593.6123004,-136.204291343438
79307790.8684646,-84.7719192534716
79619988.1246289,-147.326773643243
79932185.3807932,-85.2128295940314
80244382.6369574,-137.824759483087
80556579.8931217,-86.1166381919798
80868777.1492859,-139.23990535711
81180974.4054502,-86.686599744447
81493171.6616144,-132.187842368829
81805368.9177787,-84.2741928121065
82117566.1739429,-141.92024898504
82429763.4301072,-84.8948669466603
82741960.6862714,-134.369894981133
83054157.9424357,-85.7610015933366
83366355.1986,-137.135123252618
83678552.4547642,-87.0071029830313
83990749.7109285,-134.719031333672
84302946.9670927,-86.2218475433516
84615144.223257,-143.471045493829
84927341.4794212,-86.0818557821764
85239538.7355855,-133.739401817071
85551735.9917497,-85.1922378581812
85863933.247914,-136.612647056329
86176130.5040783,-86.0392685016617
86488327.7602425,-149.478827476251
86800525.0164068,-87.0656204399838
87112722.272571,-135.97623348211
87424919.5287353,-86.235527047912
87737116.7848995,-149.140799522149
88049314.0410638,-86.0448303303452
88361511.297228,-139.193823814141
88673708.5533923,-84.8862228426837
88985905.8095566,-139.506552695977
89298103.0657208,-85.5054245048704
89610300.3218851,-136.118872642266
89922497.5780493,-84.7723388702465
90234694.8342136,-148.253806113946
90546892.0903778,-85.1174163858275
90859089.3465421,-134.330084800469
91171286.6027063,-85.0501861610232
91483483.8588706,-136.09505367254
91795681.1150348,-86.0478820882493
92107878.3711991,-137.331595420587
92420075.6273634,-86.190841683936
92732272.8835276,-137.919196128594
93044470.1396919,-86.3830413924329
93356667.3958561,-137.399985313165
93668864.6520204,-85.3706893969732
93981061.9081846,-133.53092098211
94293259.1643489,-85.7657318181443
94605456.4205131,-141.481848716485
