TIME (S),Amplitude (V)
-2.73451953e-06,-1.58125000e-01
-2.73447953e-06,-1.81218750e-01
-2.73443953e-06,-8.44687500e-02
-2.73439953e-06,4.09218750e-02
-2.73435953e-06,9.94687500e-02
-2.73431953e-06,1.12703125e-01
-2.73427953e-06,1.20203125e-01
-2.73423953e-06,1.23328125e-01
-2.73419953e-06,5.57968750e-02
-2.73415953e-06,-8.39218750e-02
-2.73411953e-06,-1.69156250e-01
-2.73407953e-06,-1.53984375e-01
-2.73403953e-06,-9.27187500e-02
-2.73399953e-06,-4.31250000e-02
-2.73395953e-06,9.56250000e-03
-2.73391953e-06,1.02484375e-01
-2.73387953e-06,1.75312500e-01
-2.73383953e-06,1.56718750e-01
-2.73379953e-06,4.91250000e-02
-2.73375953e-06,-5.82500000e-02
-2.73371953e-06,-1.00093750e-01
-2.73367953e-06,-1.16843750e-01
-2.73363953e-06,-1.39546875e-01
-2.73359953e-06,-1.24250000e-01
-2.73355953e-06,-1.94375000e-02
-2.73351953e-06,1.12375000e-01
-2.73347953e-06,1.66265625e-01
-2.73343953e-06,1.22156250e-01
-2.73339953e-06,6.31562500e-02
-2.73335953e-06,4.15781250e-02
-2.73331953e-06,-2.59687500e-02
-2.73327953e-06,-1.36421875e-01
-2.73323953e-06,-1.87984375e-01
-2.73319953e-06,-1.30671875e-01
-2.73315953e-06,-1.92187500e-02
-2.73311953e-06,4.82812500e-02
-2.73307953e-06,9.22031250e-02
-2.73303953e-06,1.27390625e-01
-2.73299953e-06,1.43546875e-01
-2.73295953e-06,1.11968750e-01
-2.73291953e-06,-1.97500000e-02
-2.73287953e-06,-1.37343750e-01
-2.73283953e-06,-1.48203125e-01
-2.73279953e-06,-1.11109375e-01
-2.73275953e-06,-7.78437500e-02
-2.73271953e-06,-3.21406250e-02
-2.73267953e-06,5.72500000e-02
-2.73263953e-06,1.54406250e-01
-2.73259953e-06,1.87109375e-01
-2.73255953e-06,1.00531250e-01
-2.73251953e-06,-1.75625000e-02
-2.73247953e-06,-6.55625000e-02
-2.73243953e-06,-9.72656250e-02
-2.73239953e-06,-1.37390625e-01
-2.73235953e-06,-1.56859375e-01
-2.73231953e-06,-8.87343750e-02
-2.73227953e-06,5.96093750e-02
-2.73223953e-06,1.37062500e-01
-2.73219953e-06,1.27328125e-01
-2.73215953e-06,1.09406250e-01
-2.73211953e-06,8.66406250e-02
-2.73207953e-06,2.48593750e-02
-2.73203953e-06,-9.07968750e-02
-2.73199953e-06,-1.85203125e-01
-2.73195953e-06,-1.66640625e-01
-2.73191953e-06,-6.62968750e-02
-2.73187953e-06,1.07968750e-02
-2.73183953e-06,5.34531250e-02
-2.73179953e-06,1.05546875e-01
-2.73175953e-06,1.59312500e-01
-2.73171953e-06,1.48171875e-01
-2.73167953e-06,3.26875000e-02
-2.73163953e-06,-9.31875000e-02
-2.73159953e-06,-1.42906250e-01
-2.73155953e-06,-1.25890625e-01
-2.73151953e-06,-1.06703125e-01
-2.73147953e-06,-8.76875000e-02
-2.73143953e-06,-1.68750000e-03
-2.73139953e-06,1.20421875e-01
-2.73135953e-06,1.90062500e-01
-2.73131953e-06,1.34562500e-01
-2.73127953e-06,3.56562500e-02
-2.73123953e-06,-8.75000000e-03
-2.73119953e-06,-6.33750000e-02
-2.73115953e-06,-1.34203125e-01
-2.73111953e-06,-1.79734375e-01
-2.73107953e-06,-1.31812500e-01
-2.73103953e-06,1.81250000e-03
-2.73099953e-06,9.53125000e-02
-2.73095953e-06,1.18265625e-01
-2.73091953e-06,1.07312500e-01
-2.73087953e-06,1.15984375e-01
-2.73083953e-06,7.76875000e-02
-2.73079953e-06,-5.61250000e-02
-2.73075953e-06,-1.53156250e-01
-2.73071953e-06,-1.70328125e-01
-2.73067953e-06,-1.13750000e-01
-2.73063953e-06,-3.33125000e-02
-2.73059953e-06,4.51562500e-03
-2.73055953e-06,6.68593750e-02
-2.73051953e-06,1.55078125e-01
-2.73047953e-06,1.71984375e-01
-2.73043953e-06,7.78906250e-02
-2.73039953e-06,-4.57812500e-02
-2.73035953e-06,-1.07250000e-01
-2.73031953e-06,-1.20921875e-01
-2.73027953e-06,-1.24750000e-01
-2.73023953e-06,-1.22484375e-01
-2.73019953e-06,-5.52343750e-02
-2.73015953e-06,8.35468750e-02
-2.73011953e-06,1.72953125e-01
-2.73007953e-06,1.45437500e-01
-2.73003953e-06,7.60625000e-02
-2.72999953e-06,3.55000000e-02
-2.72995953e-06,-2.06093750e-02
-2.72991953e-06,-1.05046875e-01
-2.72987953e-06,-1.73937500e-01
-2.72983953e-06,-1.71890625e-01
-2.72979953e-06,-5.22187500e-02
-2.72975953e-06,6.37031250e-02
-2.72971953e-06,9.10625000e-02
-2.72967953e-06,1.13640625e-01
-2.72963953e-06,1.41546875e-01
-2.72959953e-06,1.13781250e-01
-2.72955953e-06,9.46875000e-03
-2.72951953e-06,-1.17734375e-01
-2.72947953e-06,-1.74093750e-01
-2.72943953e-06,-1.33375000e-01
-2.72939953e-06,-7.90781250e-02
-2.72935953e-06,-4.39062500e-02
-2.72931953e-06,3.02968750e-02
-2.72927953e-06,1.28578125e-01
-2.72923953e-06,1.81171875e-01
-2.72919953e-06,1.23093750e-01
-2.72915953e-06,2.29687500e-03
-2.72911953e-06,-6.67343750e-02
-2.72907953e-06,-9.57187500e-02
-2.72903953e-06,-1.27453125e-01
-2.72899953e-06,-1.53921875e-01
-2.72895953e-06,-1.05562500e-01
-2.72891953e-06,3.18750000e-02
-2.72887953e-06,1.38906250e-01
-2.72883953e-06,1.54562500e-01
-2.72879953e-06,1.12171875e-01
-2.72875953e-06,7.00312500e-02
-2.72871953e-06,2.42968750e-02
-2.72867953e-06,-6.55468750e-02
-2.72863953e-06,-1.64609375e-01
-2.72859953e-06,-1.90250000e-01
-2.72855953e-06,-1.00468750e-01
-2.72851953e-06,8.68750000e-03
-2.72847953e-06,6.13750000e-02
-2.72843953e-06,9.71406250e-02
-2.72839953e-06,1.38890625e-01
-2.72835953e-06,1.51125000e-01
-2.72831953e-06,6.46718750e-02
-2.72827953e-06,-6.99843750e-02
-2.72823953e-06,-1.47234375e-01
-2.72819953e-06,-1.47234375e-01
-2.72815953e-06,-1.03812500e-01
-2.72811953e-06,-7.20312500e-02
-2.72807953e-06,-8.98437500e-03
-2.72803953e-06,9.86250000e-02
-2.72799953e-06,1.75312500e-01
-2.72795953e-06,1.62734375e-01
-2.72791953e-06,5.14843750e-02
-2.72787953e-06,-3.09687500e-02
-2.72783953e-06,-6.31562500e-02
-2.72779953e-06,-1.16125000e-01
-2.72775953e-06,-1.56859375e-01
-2.72771953e-06,-1.37625000e-01
-2.72767953e-06,-2.46718750e-02
-2.72763953e-06,9.26406250e-02
-2.72759953e-06,1.36609375e-01
-2.72755953e-06,1.26250000e-01
-2.72751953e-06,9.19218750e-02
-2.72747953e-06,6.91093750e-02
-2.72743953e-06,-1.55312500e-02
-2.72739953e-06,-1.47812500e-01
-2.72735953e-06,-1.90453125e-01
-2.72731953e-06,-1.34015625e-01
-2.72727953e-06,-4.12187500e-02
-2.72723953e-06,3.02656250e-02
-2.72719953e-06,7.09375000e-02
-2.72715953e-06,1.26187500e-01
-2.72711953e-06,1.68437500e-01
-2.72707953e-06,1.06703125e-01
-2.72703953e-06,-2.82812500e-02
-2.72699953e-06,-1.20203125e-01
-2.72695953e-06,-1.41781250e-01
-2.72691953e-06,-1.24515625e-01
-2.72687953e-06,-1.05781250e-01
-2.72683953e-06,-6.36093750e-02
-2.72679953e-06,4.43906250e-02
-2.72675953e-06,1.50796875e-01
-2.72671953e-06,1.72390625e-01
-2.72667953e-06,9.80156250e-02
-2.72663953e-06,9.90625000e-03
-2.72659953e-06,-3.04375000e-02
-2.72655953e-06,-9.06718750e-02
-2.72651953e-06,-1.68078125e-01
-2.72647953e-06,-1.75484375e-01
-2.72643953e-06,-8.78906250e-02
-2.72639953e-06,4.59843750e-02
-2.72635953e-06,1.19453125e-01
-2.72631953e-06,1.12468750e-01
-2.72627953e-06,1.11546875e-01
-2.72623953e-06,1.05875000e-01
-2.72619953e-06,3.11093750e-02
-2.72615953e-06,-9.31250000e-02
-2.72611953e-06,-1.87609375e-01
-2.72607953e-06,-1.63640625e-01
-2.72603953e-06,-7.29687500e-02
-2.72599953e-06,-1.73125000e-02
-2.72595953e-06,2.89531250e-02
-2.72591953e-06,9.67187500e-02
-2.72587953e-06,1.70625000e-01
-2.72583953e-06,1.52640625e-01
-2.72579953e-06,2.39062500e-02
-2.72575953e-06,-7.88281250e-02
-2.72571953e-06,-1.21968750e-01
-2.72567953e-06,-1.23953125e-01
-2.72563953e-06,-1.20250000e-01
-2.72559953e-06,-1.00937500e-01
-2.72555953e-06,3.62500000e-03
-2.72551953e-06,1.22218750e-01
-2.72547953e-06,1.72359375e-01
-2.72543953e-06,1.28953125e-01
-2.72539953e-06,5.06406250e-02
-2.72535953e-06,8.76562500e-03
-2.72531953e-06,-5.78750000e-02
-2.72527953e-06,-1.45937500e-01
-2.72523953e-06,-1.79265625e-01
-2.72519953e-06,-1.19343750e-01
-2.72515953e-06,-8.28125000e-04
-2.72511953e-06,8.46250000e-02
-2.72507953e-06,1.06093750e-01
-2.72503953e-06,1.10406250e-01
-2.72499953e-06,1.28562500e-01
-2.72495953e-06,8.28906250e-02
-2.72491953e-06,-4.52343750e-02
-2.72487953e-06,-1.54015625e-01
-2.72483953e-06,-1.76328125e-01
-2.72479953e-06,-1.09343750e-01
-2.72475953e-06,-4.37656250e-02
-2.72471953e-06,-8.09375000e-03
-2.72467953e-06,6.39843750e-02
-2.72463953e-06,1.61750000e-01
-2.72459953e-06,1.88437500e-01
-2.72455953e-06,8.07968750e-02
-2.72451953e-06,-4.17656250e-02
-2.72447953e-06,-9.33437500e-02
-2.72443953e-06,-1.18734375e-01
-2.72439953e-06,-1.36515625e-01
-2.72435953e-06,-1.34203125e-01
-2.72431953e-06,-4.52812500e-02
-2.72427953e-06,8.53906250e-02
-2.72423953e-06,1.49406250e-01
-2.72419953e-06,1.38328125e-01
-2.72415953e-06,7.92656250e-02
-2.72411953e-06,4.16718750e-02
-2.72407953e-06,-9.76562500e-03
-2.72403953e-06,-1.13453125e-01
-2.72399953e-06,-1.81921875e-01
-2.72395953e-06,-1.56250000e-01
-2.72391953e-06,-4.26250000e-02
-2.72387953e-06,4.74687500e-02
-2.72383953e-06,8.17031250e-02
-2.72379953e-06,1.20968750e-01
-2.72375953e-06,1.45312500e-01
-2.72371953e-06,1.17312500e-01
-2.72367953e-06,5.31250000e-04
-2.72363953e-06,-1.30093750e-01
-2.72359953e-06,-1.63562500e-01
-2.72355953e-06,-1.26531250e-01
-2.72351953e-06,-7.75625000e-02
-2.72347953e-06,-3.49843750e-02
-2.72343953e-06,3.60937500e-02
-2.72339953e-06,1.39968750e-01
-2.72335953e-06,1.89656250e-01
-2.72331953e-06,1.24546875e-01
-2.72327953e-06,5.76562500e-03
-2.72323953e-06,-6.35781250e-02
-2.72319953e-06,-9.33906250e-02
-2.72315953e-06,-1.33546875e-01
-2.72311953e-06,-1.54218750e-01
-2.72307953e-06,-9.45468750e-02
-2.72303953e-06,3.77343750e-02
-2.72299953e-06,1.39453125e-01
-2.72295953e-06,1.50875000e-01
-2.72291953e-06,1.07109375e-01
-2.72287953e-06,6.41406250e-02
-2.72283953e-06,2.20000000e-02
-2.72279953e-06,-7.10781250e-02
-2.72275953e-06,-1.71781250e-01
-2.72271953e-06,-1.76828125e-01
-2.72267953e-06,-9.09687500e-02
-2.72263953e-06,3.87500000e-03
-2.72259953e-06,6.35312500e-02
-2.72255953e-06,9.95468750e-02
-2.72251953e-06,1.40062500e-01
-2.72247953e-06,1.48296875e-01
-2.72243953e-06,5.95625000e-02
-2.72239953e-06,-7.78593750e-02
-2.72235953e-06,-1.53015625e-01
-2.72231953e-06,-1.32281250e-01
-2.72227953e-06,-1.03578125e-01
-2.72223953e-06,-7.90156250e-02
-2.72219953e-06,1.51562500e-03
-2.72215953e-06,9.49062500e-02
-2.72211953e-06,1.73250000e-01
-2.72207953e-06,1.54734375e-01
-2.72203953e-06,3.64531250e-02
-2.72199953e-06,-3.39531250e-02
-2.72195953e-06,-7.06875000e-02
-2.72191953e-06,-1.20031250e-01
-2.72187953e-06,-1.66812500e-01
-2.72183953e-06,-1.40062500e-01
-2.72179953e-06,-6.45312500e-03
-2.72175953e-06,1.07187500e-01
-2.72171953e-06,1.40250000e-01
-2.72167953e-06,1.11296875e-01
-2.72163953e-06,8.93281250e-02
-2.72159953e-06,6.92812500e-02
-2.72155953e-06,-3.44531250e-02
-2.72151953e-06,-1.45828125e-01
-2.72147953e-06,-1.89828125e-01
-2.72143953e-06,-1.34187500e-01
-2.72139953e-06,-2.84375000e-02
-2.72135953e-06,2.58750000e-02
-2.72131953e-06,7.86406250e-02
-2.72127953e-06,1.38765625e-01
-2.72123953e-06,1.64281250e-01
-2.72119953e-06,1.06515625e-01
-2.72115953e-06,-4.31093750e-02
-2.72111953e-06,-1.37390625e-01
-2.72107953e-06,-1.28328125e-01
-2.72103953e-06,-1.06671875e-01
-2.72099953e-06,-1.03140625e-01
-2.72095953e-06,-4.97968750e-02
-2.72091953e-06,7.02343750e-02
-2.72087953e-06,1.61625000e-01
-2.72083953e-06,1.67406250e-01
-2.72079953e-06,8.72031250e-02
-2.72075953e-06,2.32812500e-03
-2.72071953e-06,-4.17031250e-02
-2.72067953e-06,-1.00609375e-01
-2.72063953e-06,-1.61218750e-01
-2.72059953e-06,-1.58281250e-01
-2.72055953e-06,-5.47343750e-02
-2.72051953e-06,6.88437500e-02
-2.72047953e-06,1.20703125e-01
-2.72043953e-06,1.19250000e-01
-2.72039953e-06,1.06781250e-01
-2.72035953e-06,9.38593750e-02
-2.72031953e-06,1.49062500e-02
-2.72027953e-06,-1.16093750e-01
-2.72023953e-06,-1.84234375e-01
-2.72019953e-06,-1.49000000e-01
-2.72015953e-06,-6.01406250e-02
-2.72011953e-06,8.43750000e-04
-2.72007953e-06,4.87500000e-02
-2.72003953e-06,1.19656250e-01
-2.71999953e-06,1.66593750e-01
-2.71995953e-06,1.33015625e-01
-2.71991953e-06,1.12812500e-02
-2.71987953e-06,-1.00515625e-01
-2.71983953e-06,-1.30531250e-01
-2.71979953e-06,-1.22171875e-01
-2.71975953e-06,-1.17609375e-01
-2.71971953e-06,-8.43281250e-02
-2.71967953e-06,2.42187500e-02
-2.71963953e-06,1.44796875e-01
-2.71959953e-06,1.74468750e-01
-2.71955953e-06,1.03968750e-01
-2.71951953e-06,3.17031250e-02
-2.71947953e-06,-3.48437500e-03
-2.71943953e-06,-7.43437500e-02
-2.71939953e-06,-1.50796875e-01
-2.71935953e-06,-1.68531250e-01
-2.71931953e-06,-1.09296875e-01
-2.71927953e-06,1.99218750e-02
-2.71923953e-06,1.06984375e-01
-2.71919953e-06,1.11828125e-01
-2.71915953e-06,1.14453125e-01
-2.71911953e-06,1.13015625e-01
-2.71907953e-06,4.77343750e-02
-2.71903953e-06,-7.56718750e-02
-2.71899953e-06,-1.74953125e-01
-2.71895953e-06,-1.67250000e-01
-2.71891953e-06,-8.57187500e-02
-2.71887953e-06,-2.63281250e-02
-2.71883953e-06,1.88593750e-02
-2.71879953e-06,8.92812500e-02
-2.71875953e-06,1.61109375e-01
-2.71871953e-06,1.64484375e-01
-2.71867953e-06,5.59375000e-02
-2.71863953e-06,-6.73750000e-02
-2.71859953e-06,-1.12656250e-01
-2.71855953e-06,-1.17093750e-01
-2.71851953e-06,-1.25921875e-01
-2.71847953e-06,-1.12234375e-01
-2.71843953e-06,-2.30781250e-02
-2.71839953e-06,1.02531250e-01
-2.71835953e-06,1.68937500e-01
-2.71831953e-06,1.34312500e-01
-2.71827953e-06,5.69218750e-02
-2.71823953e-06,1.36406250e-02
-2.71819953e-06,-3.75156250e-02
-2.71815953e-06,-1.28453125e-01
-2.71811953e-06,-1.87718750e-01
-2.71807953e-06,-1.34812500e-01
-2.71803953e-06,-9.85937500e-03
-2.71799953e-06,7.55156250e-02
-2.71795953e-06,1.13031250e-01
-2.71791953e-06,1.19484375e-01
-2.71787953e-06,1.19984375e-01
-2.71783953e-06,9.78281250e-02
-2.71779953e-06,-2.38125000e-02
-2.71775953e-06,-1.53437500e-01
-2.71771953e-06,-1.72203125e-01
-2.71767953e-06,-1.15468750e-01
-2.71763953e-06,-5.72187500e-02
-2.71759953e-06,-1.22187500e-02
-2.71755953e-06,6.08125000e-02
-2.71751953e-06,1.50718750e-01
-2.71747953e-06,1.81062500e-01
-2.71743953e-06,9.91093750e-02
-2.71739953e-06,-3.10781250e-02
-2.71735953e-06,-1.03718750e-01
-2.71731953e-06,-1.14015625e-01
-2.71727953e-06,-1.23000000e-01
-2.71723953e-06,-1.36125000e-01
-2.71719953e-06,-6.63750000e-02
-2.71715953e-06,7.27656250e-02
-2.71711953e-06,1.61500000e-01
-2.71707953e-06,1.54781250e-01
-2.71703953e-06,8.87500000e-02
-2.71699953e-06,3.43437500e-02
-2.71695953e-06,-1.10156250e-02
-2.71691953e-06,-9.80468750e-02
-2.71687953e-06,-1.83046875e-01
-2.71683953e-06,-1.61781250e-01
-2.71679953e-06,-4.63281250e-02
-2.71675953e-06,5.12968750e-02
-2.71671953e-06,9.31718750e-02
-2.71667953e-06,1.06406250e-01
-2.71663953e-06,1.36671875e-01
-2.71659953e-06,1.28484375e-01
-2.71655953e-06,7.89062500e-03
-2.71651953e-06,-1.21171875e-01
-2.71647953e-06,-1.69062500e-01
-2.71643953e-06,-1.36078125e-01
-2.71639953e-06,-7.68281250e-02
-2.71635953e-06,-4.02343750e-02
-2.71631953e-06,2.94062500e-02
-2.71627953e-06,1.34765625e-01
-2.71623953e-06,1.83875000e-01
-2.71619953e-06,1.23171875e-01
-2.71615953e-06,9.68750000e-03
-2.71611953e-06,-7.35000000e-02
-2.71607953e-06,-1.04953125e-01
-2.71603953e-06,-1.18796875e-01
-2.71599953e-06,-1.47437500e-01
-2.71595953e-06,-9.51250000e-02
-2.71591953e-06,3.86093750e-02
-2.71587953e-06,1.30296875e-01
-2.71583953e-06,1.60109375e-01
-2.71579953e-06,1.10234375e-01
-2.71575953e-06,5.25312500e-02
-2.71571953e-06,2.04843750e-02
-2.71567953e-06,-6.93125000e-02
-2.71563953e-06,-1.60093750e-01
-2.71559953e-06,-1.77156250e-01
-2.71555953e-06,-9.67187500e-02
-2.71551953e-06,1.66875000e-02
-2.71547953e-06,7.31718750e-02
-2.71543953e-06,1.01359375e-01
-2.71539953e-06,1.29375000e-01
-2.71535953e-06,1.35140625e-01
-2.71531953e-06,6.06718750e-02
-2.71527953e-06,-7.39062500e-02
-2.71523953e-06,-1.59203125e-01
-2.71519953e-06,-1.46875000e-01
-2.71515953e-06,-8.95156250e-02
-2.71511953e-06,-5.63593750e-02
-2.71507953e-06,-4.34375000e-03
-2.71503953e-06,1.00250000e-01
-2.71499953e-06,1.77656250e-01
-2.71495953e-06,1.51406250e-01
-2.71491953e-06,4.38593750e-02
-2.71487953e-06,-4.73125000e-02
-2.71483953e-06,-8.67968750e-02
-2.71479953e-06,-1.12671875e-01
-2.71475953e-06,-1.50125000e-01
-2.71471953e-06,-1.31906250e-01
-2.71467953e-06,-1.63437500e-02
-2.71463953e-06,1.04937500e-01
-2.71459953e-06,1.57484375e-01
-2.71455953e-06,1.23609375e-01
-2.71451953e-06,7.77656250e-02
-2.71447953e-06,4.65000000e-02
-2.71443953e-06,-3.96406250e-02
-2.71439953e-06,-1.35093750e-01
-2.71435953e-06,-1.85421875e-01
-2.71431953e-06,-1.36000000e-01
-2.71427953e-06,-1.30781250e-02
-2.71423953e-06,5.36562500e-02
-2.71419953e-06,8.60781250e-02
-2.71415953e-06,1.27828125e-01
-2.71411953e-06,1.51843750e-01
-2.71407953e-06,9.27031250e-02
-2.71403953e-06,-4.47500000e-02
-2.71399953e-06,-1.39703125e-01
-2.71395953e-06,-1.54515625e-01
-2.71391953e-06,-1.11140625e-01
-2.71387953e-06,-6.79375000e-02
-2.71383953e-06,-2.62031250e-02
-2.71379953e-06,7.20781250e-02
-2.71375953e-06,1.67093750e-01
-2.71371953e-06,1.75656250e-01
-2.71367953e-06,7.52968750e-02
-2.71363953e-06,-3.35312500e-02
-2.71359953e-06,-6.95000000e-02
-2.71355953e-06,-1.02875000e-01
-2.71351953e-06,-1.43140625e-01
-2.71347953e-06,-1.46437500e-01
-2.71343953e-06,-6.29375000e-02
-2.71339953e-06,8.32500000e-02
-2.71335953e-06,1.47156250e-01
-2.71331953e-06,1.18906250e-01
-2.71327953e-06,8.95468750e-02
-2.71323953e-06,6.45937500e-02
-2.71319953e-06,-1.12500000e-03
-2.71315953e-06,-1.12156250e-01
-2.71311953e-06,-1.87406250e-01
-2.71307953e-06,-1.55718750e-01
-2.71303953e-06,-5.10156250e-02
-2.71299953e-06,3.62031250e-02
-2.71295953e-06,7.57968750e-02
-2.71291953e-06,1.13328125e-01
-2.71287953e-06,1.54796875e-01
-2.71283953e-06,1.23218750e-01
-2.71279953e-06,-4.82812500e-03
-2.71275953e-06,-1.25343750e-01
-2.71271953e-06,-1.56484375e-01
-2.71267953e-06,-1.23093750e-01
-2.71263953e-06,-8.95312500e-02
-2.71259953e-06,-5.05468750e-02
-2.71255953e-06,4.09375000e-02
-2.71251953e-06,1.43578125e-01
-2.71247953e-06,1.79343750e-01
-2.71243953e-06,1.14484375e-01
-2.71239953e-06,1.29687500e-03
-2.71235953e-06,-6.63593750e-02
-2.71231953e-06,-9.02187500e-02
-2.71227953e-06,-1.33328125e-01
-2.71223953e-06,-1.64750000e-01
-2.71219953e-06,-8.96718750e-02
-2.71215953e-06,4.70625000e-02
-2.71211953e-06,1.32796875e-01
-2.71207953e-06,1.39234375e-01
-2.71203953e-06,9.52656250e-02
-2.71199953e-06,6.81093750e-02
-2.71195953e-06,2.90000000e-02
-2.71191953e-06,-8.10312500e-02
-2.71187953e-06,-1.76593750e-01
-2.71183953e-06,-1.66984375e-01
-2.71179953e-06,-7.11093750e-02
-2.71175953e-06,1.08750000e-02
-2.71171953e-06,5.38437500e-02
-2.71167953e-06,1.04234375e-01
-2.71163953e-06,1.45328125e-01
-2.71159953e-06,1.40531250e-01
-2.71155953e-06,4.43437500e-02
-2.71151953e-06,-9.20781250e-02
-2.71147953e-06,-1.46421875e-01
-2.71143953e-06,-1.31296875e-01
-2.71139953e-06,-1.06281250e-01
-2.71135953e-06,-6.61718750e-02
-2.71131953e-06,7.00000000e-03
-2.71127953e-06,1.11171875e-01
-2.71123953e-06,1.84875000e-01
-2.71119953e-06,1.40640625e-01
-2.71115953e-06,3.07656250e-02
-2.71111953e-06,-4.54531250e-02
-2.71107953e-06,-8.54062500e-02
-2.71103953e-06,-1.18046875e-01
-2.71099953e-06,-1.63796875e-01
-2.71095953e-06,-1.25140625e-01
-2.71091953e-06,1.41875000e-02
-2.71087953e-06,1.14562500e-01
-2.71083953e-06,1.44359375e-01
-2.71079953e-06,1.14890625e-01
-2.71075953e-06,7.89218750e-02
-2.71071953e-06,4.89687500e-02
-2.71067953e-06,-4.76250000e-02
-2.71063953e-06,-1.58984375e-01
-2.71059953e-06,-1.87750000e-01
-2.71055953e-06,-1.08734375e-01
-2.71051953e-06,-6.90625000e-03
-2.71047953e-06,4.21093750e-02
-2.71043953e-06,8.77031250e-02
-2.71039953e-06,1.37656250e-01
-2.71035953e-06,1.48687500e-01
-2.71031953e-06,7.88750000e-02
-2.71027953e-06,-5.71562500e-02
-2.71023953e-06,-1.40390625e-01
-2.71019953e-06,-1.28453125e-01
-2.71015953e-06,-1.04921875e-01
-2.71011953e-06,-9.10937500e-02
-2.71007953e-06,-2.32343750e-02
-2.71003953e-06,8.88437500e-02
-2.70999953e-06,1.71234375e-01
-2.70995953e-06,1.59250000e-01
-2.70991953e-06,6.27343750e-02
-2.70987953e-06,-1.96875000e-02
-2.70983953e-06,-6.65156250e-02
-2.70979953e-06,-1.11328125e-01
-2.70975953e-06,-1.54484375e-01
-2.70971953e-06,-1.47812500e-01
-2.70967953e-06,-3.31718750e-02
-2.70963953e-06,9.75937500e-02
-2.70959953e-06,1.37015625e-01
-2.70955953e-06,1.12640625e-01
-2.70951953e-06,9.26875000e-02
-2.70947953e-06,6.82187500e-02
-2.70943953e-06,-2.25312500e-02
-2.70939953e-06,-1.35250000e-01
-2.70935953e-06,-1.85203125e-01
-2.70931953e-06,-1.33203125e-01
-2.70927953e-06,-3.03750000e-02
-2.70923953e-06,3.28125000e-02
-2.70919953e-06,7.41875000e-02
-2.70915953e-06,1.24953125e-01
-2.70911953e-06,1.64093750e-01
-2.70907953e-06,1.11640625e-01
-2.70903953e-06,-2.91875000e-02
-2.70899953e-06,-1.23953125e-01
-2.70895953e-06,-1.41000000e-01
-2.70891953e-06,-1.14468750e-01
-2.70887953e-06,-9.02343750e-02
-2.70883953e-06,-5.32812500e-02
-2.70879953e-06,6.01718750e-02
-2.70875953e-06,1.67843750e-01
-2.70871953e-06,1.68765625e-01
-2.70867953e-06,8.14687500e-02
-2.70863953e-06,-5.60937500e-03
-2.70859953e-06,-5.36718750e-02
-2.70855953e-06,-9.60625000e-02
-2.70851953e-06,-1.51875000e-01
-2.70847953e-06,-1.65890625e-01
-2.70843953e-06,-6.71406250e-02
-2.70839953e-06,6.45625000e-02
-2.70835953e-06,1.34765625e-01
-2.70831953e-06,1.34750000e-01
-2.70827953e-06,1.00375000e-01
-2.70823953e-06,7.56875000e-02
-2.70819953e-06,7.56250000e-03
-2.70815953e-06,-1.05937500e-01
-2.70811953e-06,-1.83125000e-01
-2.70807953e-06,-1.58171875e-01
-2.70803953e-06,-5.82343750e-02
-2.70799953e-06,1.64375000e-02
-2.70795953e-06,6.78125000e-02
-2.70791953e-06,1.13578125e-01
-2.70787953e-06,1.55781250e-01
-2.70783953e-06,1.35843750e-01
-2.70779953e-06,2.89062500e-03
-2.70775953e-06,-1.11390625e-01
-2.70771953e-06,-1.42828125e-01
-2.70767953e-06,-1.21015625e-01
-2.70763953e-06,-9.13281250e-02
-2.70759953e-06,-6.82656250e-02
-2.70755953e-06,2.11406250e-02
-2.70751953e-06,1.38812500e-01
-2.70747953e-06,1.83281250e-01
-2.70743953e-06,1.12828125e-01
-2.70739953e-06,4.21875000e-03
-2.70735953e-06,-4.39687500e-02
-2.70731953e-06,-7.65781250e-02
-2.70727953e-06,-1.31078125e-01
-2.70723953e-06,-1.64250000e-01
-2.70719953e-06,-9.88437500e-02
-2.70715953e-06,4.24375000e-02
-2.70711953e-06,1.29671875e-01
-2.70707953e-06,1.34187500e-01
-2.70703953e-06,1.09593750e-01
-2.70699953e-06,8.97343750e-02
-2.70695953e-06,3.47187500e-02
-2.70691953e-06,-8.37656250e-02
-2.70687953e-06,-1.77671875e-01
-2.70683953e-06,-1.69187500e-01
-2.70679953e-06,-8.26250000e-02
-2.70675953e-06,4.06250000e-03
-2.70671953e-06,5.62031250e-02
-2.70667953e-06,9.92656250e-02
-2.70663953e-06,1.47687500e-01
-2.70659953e-06,1.51203125e-01
-2.70655953e-06,4.76562500e-02
-2.70651953e-06,-9.00312500e-02
-2.70647953e-06,-1.47984375e-01
-2.70643953e-06,-1.27046875e-01
-2.70639953e-06,-9.88125000e-02
-2.70635953e-06,-7.76406250e-02
-2.70631953e-06,3.95312500e-03
-2.70627953e-06,1.15609375e-01
-2.70623953e-06,1.73968750e-01
-2.70619953e-06,1.38687500e-01
-2.70615953e-06,3.55156250e-02
-2.70611953e-06,-3.55781250e-02
-2.70607953e-06,-7.43281250e-02
-2.70603953e-06,-1.23968750e-01
-2.70599953e-06,-1.65703125e-01
-2.70595953e-06,-1.23828125e-01
-2.70591953e-06,1.24218750e-02
-2.70587953e-06,1.13046875e-01
