TIME (S),Amplitude (V)
-2.18306453e-06,1.71296875e-01
-2.18302453e-06,1.01187500e-01
-2.18298453e-06,5.64531250e-02
-2.18294453e-06,2.58125000e-02
-2.18290453e-06,-5.16718750e-02
-2.18286453e-06,-1.05375000e-01
-2.18282453e-06,-1.37625000e-01
-2.18278453e-06,-1.70671875e-01
-2.18274453e-06,-2.04921875e-01
-2.18270453e-06,-2.23656250e-01
-2.18266453e-06,-2.02656250e-01
-2.18262453e-06,-1.87640625e-01
-2.18258453e-06,-1.69406250e-01
-2.18254453e-06,-1.13015625e-01
-2.18250453e-06,-5.48750000e-02
-2.18246453e-06,-1.51250000e-02
-2.18242453e-06,3.68750000e-02
-2.18238453e-06,9.92031250e-02
-2.18234453e-06,1.36218750e-01
-2.18230453e-06,1.64265625e-01
-2.18226453e-06,1.94968750e-01
-2.18222453e-06,2.14046875e-01
-2.18218453e-06,2.13125000e-01
-2.18214453e-06,1.79953125e-01
-2.18210453e-06,1.52531250e-01
-2.18206453e-06,1.26015625e-01
-2.18202453e-06,5.65312500e-02
-2.18198453e-06,7.01562500e-03
-2.18194453e-06,-2.59531250e-02
-2.18190453e-06,-9.55781250e-02
-2.18186453e-06,-1.43453125e-01
-2.18182453e-06,-1.71593750e-01
-2.18178453e-06,-2.02281250e-01
-2.18174453e-06,-2.10671875e-01
-2.18170453e-06,-2.18828125e-01
-2.18166453e-06,-1.90375000e-01
-2.18162453e-06,-1.40125000e-01
-2.18158453e-06,-1.31703125e-01
-2.18154453e-06,-7.59687500e-02
-2.18150453e-06,1.90625000e-03
-2.18146453e-06,2.65625000e-02
-2.18142453e-06,8.09375000e-02
-2.18138453e-06,1.42234375e-01
-2.18134453e-06,1.72640625e-01
-2.18130453e-06,1.93281250e-01
-2.18126453e-06,2.02375000e-01
-2.18122453e-06,2.18500000e-01
-2.18118453e-06,1.93718750e-01
-2.18114453e-06,1.40812500e-01
-2.18110453e-06,1.16796875e-01
-2.18106453e-06,8.00625000e-02
-2.18102453e-06,9.48437500e-03
-2.18098453e-06,-5.33750000e-02
-2.18094453e-06,-8.44218750e-02
-2.18090453e-06,-1.32500000e-01
-2.18086453e-06,-1.84578125e-01
-2.18082453e-06,-1.96656250e-01
-2.18078453e-06,-2.01421875e-01
-2.18074453e-06,-2.04546875e-01
-2.18070453e-06,-2.03140625e-01
-2.18066453e-06,-1.64578125e-01
-2.18062453e-06,-1.04421875e-01
-2.18058453e-06,-8.57968750e-02
-2.18054453e-06,-3.12187500e-02
-2.18050453e-06,5.30625000e-02
-2.18046453e-06,8.93437500e-02
-2.18042453e-06,1.28234375e-01
-2.18038453e-06,1.68734375e-01
-2.18034453e-06,1.93500000e-01
-2.18030453e-06,2.09562500e-01
-2.18026453e-06,1.95203125e-01
-2.18022453e-06,1.88843750e-01
-2.18018453e-06,1.71468750e-01
-2.18014453e-06,1.04000000e-01
-2.18010453e-06,6.73750000e-02
-2.18006453e-06,3.37500000e-02
-2.18002453e-06,-5.00156250e-02
-2.17998453e-06,-1.02171875e-01
-2.17994453e-06,-1.27453125e-01
-2.17990453e-06,-1.66703125e-01
-2.17986453e-06,-2.07250000e-01
-2.17982453e-06,-2.25062500e-01
-2.17978453e-06,-2.01859375e-01
-2.17974453e-06,-1.87625000e-01
-2.17970453e-06,-1.77437500e-01
-2.17966453e-06,-1.20968750e-01
-2.17962453e-06,-6.79062500e-02
-2.17958453e-06,-3.39375000e-02
-2.17954453e-06,2.78750000e-02
-2.17950453e-06,9.35781250e-02
-2.17946453e-06,1.35718750e-01
-2.17942453e-06,1.65609375e-01
-2.17938453e-06,1.88109375e-01
-2.17934453e-06,2.16125000e-01
-2.17930453e-06,2.16531250e-01
-2.17926453e-06,1.82609375e-01
-2.17922453e-06,1.69187500e-01
-2.17918453e-06,1.32734375e-01
-2.17914453e-06,5.91718750e-02
-2.17910453e-06,1.59375000e-02
-2.17906453e-06,-2.95156250e-02
-2.17902453e-06,-9.99218750e-02
-2.17898453e-06,-1.46562500e-01
-2.17894453e-06,-1.74453125e-01
-2.17890453e-06,-1.96250000e-01
-2.17886453e-06,-2.07921875e-01
-2.17882453e-06,-2.14187500e-01
-2.17878453e-06,-1.87406250e-01
-2.17874453e-06,-1.52468750e-01
-2.17870453e-06,-1.33937500e-01
-2.17866453e-06,-7.18906250e-02
-2.17862453e-06,-4.20312500e-03
-2.17858453e-06,2.42656250e-02
-2.17854453e-06,8.24062500e-02
-2.17850453e-06,1.45421875e-01
-2.17846453e-06,1.65796875e-01
-2.17842453e-06,1.89484375e-01
-2.17838453e-06,2.08859375e-01
-2.17834453e-06,2.06453125e-01
-2.17830453e-06,1.88000000e-01
-2.17826453e-06,1.45593750e-01
-2.17822453e-06,1.22625000e-01
-2.17818453e-06,8.97031250e-02
-2.17814453e-06,7.15625000e-03
-2.17810453e-06,-4.16718750e-02
-2.17806453e-06,-7.63750000e-02
-2.17802453e-06,-1.40812500e-01
-2.17798453e-06,-1.79125000e-01
-2.17794453e-06,-1.96484375e-01
-2.17790453e-06,-2.06265625e-01
-2.17786453e-06,-2.08140625e-01
-2.17782453e-06,-2.00921875e-01
-2.17778453e-06,-1.57625000e-01
-2.17774453e-06,-1.12375000e-01
-2.17770453e-06,-7.99062500e-02
-2.17766453e-06,-1.81562500e-02
-2.17762453e-06,4.91093750e-02
-2.17758453e-06,8.61093750e-02
-2.17754453e-06,1.21484375e-01
-2.17750453e-06,1.73234375e-01
-2.17746453e-06,2.00093750e-01
-2.17742453e-06,1.97000000e-01
-2.17738453e-06,2.01421875e-01
-2.17734453e-06,1.98109375e-01
-2.17730453e-06,1.60656250e-01
-2.17726453e-06,9.99843750e-02
-2.17722453e-06,5.90468750e-02
-2.17718453e-06,2.65156250e-02
-2.17714453e-06,-4.98750000e-02
-2.17710453e-06,-1.08218750e-01
-2.17706453e-06,-1.24953125e-01
-2.17702453e-06,-1.68578125e-01
-2.17698453e-06,-2.11765625e-01
-2.17694453e-06,-2.16500000e-01
-2.17690453e-06,-1.93218750e-01
-2.17686453e-06,-1.77531250e-01
-2.17682453e-06,-1.73750000e-01
-2.17678453e-06,-1.16859375e-01
-2.17674453e-06,-5.35937500e-02
-2.17670453e-06,-3.02968750e-02
-2.17666453e-06,3.16250000e-02
-2.17662453e-06,1.08046875e-01
-2.17658453e-06,1.39140625e-01
-2.17654453e-06,1.64640625e-01
-2.17650453e-06,1.99468750e-01
-2.17646453e-06,2.15218750e-01
-2.17642453e-06,1.99765625e-01
-2.17638453e-06,1.69968750e-01
-2.17634453e-06,1.56937500e-01
-2.17630453e-06,1.30234375e-01
-2.17626453e-06,5.37031250e-02
-2.17622453e-06,1.04687500e-03
-2.17618453e-06,-2.81718750e-02
-2.17614453e-06,-1.01312500e-01
-2.17610453e-06,-1.51328125e-01
-2.17606453e-06,-1.67875000e-01
-2.17602453e-06,-1.96296875e-01
-2.17598453e-06,-2.16171875e-01
-2.17594453e-06,-2.18796875e-01
-2.17590453e-06,-1.78734375e-01
-2.17586453e-06,-1.47625000e-01
-2.17582453e-06,-1.32203125e-01
-2.17578453e-06,-5.11718750e-02
-2.17574453e-06,6.25000000e-03
-2.17570453e-06,2.99062500e-02
-2.17566453e-06,1.00328125e-01
-2.17562453e-06,1.52968750e-01
-2.17558453e-06,1.72468750e-01
-2.17554453e-06,1.91968750e-01
-2.17550453e-06,2.12828125e-01
-2.17546453e-06,2.20406250e-01
-2.17542453e-06,1.83562500e-01
-2.17538453e-06,1.36796875e-01
-2.17534453e-06,1.16125000e-01
-2.17530453e-06,6.94843750e-02
-2.17526453e-06,-1.18906250e-02
-2.17522453e-06,-6.22343750e-02
-2.17518453e-06,-9.10468750e-02
-2.17514453e-06,-1.42234375e-01
-2.17510453e-06,-1.95343750e-01
-2.17506453e-06,-2.09875000e-01
-2.17502453e-06,-2.00906250e-01
-2.17498453e-06,-2.06406250e-01
-2.17494453e-06,-1.94531250e-01
-2.17490453e-06,-1.44031250e-01
-2.17486453e-06,-1.03218750e-01
-2.17482453e-06,-7.46093750e-02
-2.17478453e-06,-9.40625000e-03
-2.17474453e-06,5.92968750e-02
-2.17470453e-06,9.16406250e-02
-2.17466453e-06,1.41921875e-01
-2.17462453e-06,1.89765625e-01
-2.17458453e-06,2.00031250e-01
-2.17454453e-06,2.04812500e-01
-2.17450453e-06,1.94359375e-01
-2.17446453e-06,1.86750000e-01
-2.17442453e-06,1.55921875e-01
-2.17438453e-06,8.54687500e-02
-2.17434453e-06,5.19687500e-02
-2.17430453e-06,8.15625000e-03
-2.17426453e-06,-7.37343750e-02
-2.17422453e-06,-1.18234375e-01
-2.17418453e-06,-1.42750000e-01
-2.17414453e-06,-1.78921875e-01
-2.17410453e-06,-2.14296875e-01
-2.17406453e-06,-2.19718750e-01
-2.17402453e-06,-1.92890625e-01
-2.17398453e-06,-1.78921875e-01
-2.17394453e-06,-1.59828125e-01
-2.17390453e-06,-9.94062500e-02
-2.17386453e-06,-4.38281250e-02
-2.17382453e-06,-1.32500000e-02
-2.17378453e-06,5.06718750e-02
-2.17374453e-06,1.21296875e-01
-2.17370453e-06,1.45250000e-01
-2.17366453e-06,1.68531250e-01
-2.17362453e-06,2.03234375e-01
-2.17358453e-06,2.20453125e-01
-2.17354453e-06,1.99671875e-01
-2.17350453e-06,1.61296875e-01
-2.17346453e-06,1.49093750e-01
-2.17342453e-06,1.11437500e-01
-2.17338453e-06,3.61562500e-02
-2.17334453e-06,-9.90625000e-03
-2.17330453e-06,-5.69218750e-02
-2.17326453e-06,-1.22906250e-01
-2.17322453e-06,-1.63953125e-01
-2.17318453e-06,-1.85484375e-01
-2.17314453e-06,-1.96890625e-01
-2.17310453e-06,-2.12562500e-01
-2.17306453e-06,-2.07546875e-01
-2.17302453e-06,-1.60390625e-01
-2.17298453e-06,-1.40312500e-01
-2.17294453e-06,-1.14906250e-01
-2.17290453e-06,-3.65156250e-02
-2.17286453e-06,1.76562500e-02
-2.17282453e-06,5.15937500e-02
-2.17278453e-06,1.11031250e-01
-2.17274453e-06,1.59093750e-01
-2.17270453e-06,1.87546875e-01
-2.17266453e-06,2.02015625e-01
-2.17262453e-06,2.03203125e-01
-2.17258453e-06,2.06234375e-01
-2.17254453e-06,1.70468750e-01
-2.17250453e-06,1.21734375e-01
-2.17246453e-06,9.85000000e-02
-2.17242453e-06,4.09062500e-02
-2.17238453e-06,-2.88593750e-02
-2.17234453e-06,-7.24687500e-02
-2.17230453e-06,-1.11953125e-01
-2.17226453e-06,-1.57109375e-01
-2.17222453e-06,-1.99000000e-01
-2.17218453e-06,-2.09921875e-01
-2.17214453e-06,-2.05890625e-01
-2.17210453e-06,-2.01281250e-01
-2.17206453e-06,-1.77437500e-01
-2.17202453e-06,-1.30375000e-01
-2.17198453e-06,-8.60468750e-02
-2.17194453e-06,-4.92187500e-02
-2.17190453e-06,2.35000000e-02
-2.17186453e-06,8.49375000e-02
-2.17182453e-06,1.08125000e-01
-2.17178453e-06,1.53625000e-01
-2.17174453e-06,1.98359375e-01
-2.17170453e-06,2.15609375e-01
-2.17166453e-06,2.03281250e-01
-2.17162453e-06,1.82187500e-01
-2.17158453e-06,1.78656250e-01
-2.17154453e-06,1.28859375e-01
-2.17150453e-06,5.69062500e-02
-2.17146453e-06,3.59687500e-02
-2.17142453e-06,-1.21562500e-02
-2.17138453e-06,-9.92812500e-02
-2.17134453e-06,-1.37109375e-01
-2.17130453e-06,-1.55750000e-01
-2.17126453e-06,-1.93593750e-01
-2.17122453e-06,-2.18031250e-01
-2.17118453e-06,-2.15812500e-01
-2.17114453e-06,-1.89156250e-01
-2.17110453e-06,-1.65078125e-01
-2.17106453e-06,-1.39859375e-01
-2.17102453e-06,-6.74843750e-02
-2.17098453e-06,-8.51562500e-03
-2.17094453e-06,1.36250000e-02
-2.17090453e-06,8.38125000e-02
-2.17086453e-06,1.43140625e-01
-2.17082453e-06,1.57468750e-01
-2.17078453e-06,1.90234375e-01
-2.17074453e-06,2.06234375e-01
-2.17070453e-06,2.07734375e-01
-2.17066453e-06,1.91078125e-01
-2.17062453e-06,1.49718750e-01
-2.17058453e-06,1.31625000e-01
-2.17054453e-06,7.36093750e-02
-2.17050453e-06,-4.85937500e-03
-2.17046453e-06,-3.24218750e-02
-2.17042453e-06,-8.06718750e-02
-2.17038453e-06,-1.47968750e-01
-2.17034453e-06,-1.84375000e-01
-2.17030453e-06,-1.97015625e-01
-2.17026453e-06,-2.03984375e-01
-2.17022453e-06,-2.15171875e-01
-2.17018453e-06,-1.94750000e-01
-2.17014453e-06,-1.48343750e-01
-2.17010453e-06,-1.17453125e-01
-2.17006453e-06,-7.86875000e-02
-2.17002453e-06,-1.35156250e-02
-2.16998453e-06,4.36562500e-02
-2.16994453e-06,8.48125000e-02
-2.16990453e-06,1.34562500e-01
-2.16986453e-06,1.84828125e-01
-2.16982453e-06,2.06968750e-01
-2.16978453e-06,1.99406250e-01
-2.16974453e-06,2.01906250e-01
-2.16970453e-06,2.00765625e-01
-2.16966453e-06,1.45500000e-01
-2.16962453e-06,9.14843750e-02
-2.16958453e-06,6.53593750e-02
-2.16954453e-06,6.25000000e-03
-2.16950453e-06,-6.28750000e-02
-2.16946453e-06,-1.00453125e-01
-2.16942453e-06,-1.40984375e-01
-2.16938453e-06,-1.88718750e-01
-2.16934453e-06,-2.12750000e-01
-2.16930453e-06,-2.11953125e-01
-2.16926453e-06,-1.99140625e-01
-2.16922453e-06,-1.90343750e-01
-2.16918453e-06,-1.62718750e-01
-2.16914453e-06,-1.00921875e-01
-2.16910453e-06,-4.95156250e-02
-2.16906453e-06,-1.16718750e-02
-2.16902453e-06,5.27031250e-02
-2.16898453e-06,1.18359375e-01
-2.16894453e-06,1.43359375e-01
-2.16890453e-06,1.72875000e-01
-2.16886453e-06,2.13609375e-01
-2.16882453e-06,2.15468750e-01
-2.16878453e-06,1.91421875e-01
-2.16874453e-06,1.64921875e-01
-2.16870453e-06,1.46984375e-01
-2.16866453e-06,1.01062500e-01
-2.16862453e-06,3.04687500e-02
-2.16858453e-06,2.18750000e-04
-2.16854453e-06,-5.27968750e-02
-2.16850453e-06,-1.31218750e-01
-2.16846453e-06,-1.55937500e-01
-2.16842453e-06,-1.77843750e-01
-2.16838453e-06,-2.08906250e-01
-2.16834453e-06,-2.13437500e-01
-2.16830453e-06,-1.99781250e-01
-2.16826453e-06,-1.66203125e-01
-2.16822453e-06,-1.38609375e-01
-2.16818453e-06,-1.08125000e-01
-2.16814453e-06,-3.12343750e-02
-2.16810453e-06,2.36718750e-02
-2.16806453e-06,4.41562500e-02
-2.16802453e-06,1.16296875e-01
-2.16798453e-06,1.72281250e-01
-2.16794453e-06,1.83078125e-01
-2.16790453e-06,2.02343750e-01
-2.16786453e-06,2.02734375e-01
-2.16782453e-06,2.04312500e-01
-2.16778453e-06,1.73921875e-01
-2.16774453e-06,1.13984375e-01
-2.16770453e-06,9.69218750e-02
-2.16766453e-06,3.66562500e-02
-2.16762453e-06,-4.54375000e-02
-2.16758453e-06,-6.84531250e-02
-2.16754453e-06,-1.13328125e-01
-2.16750453e-06,-1.71359375e-01
-2.16746453e-06,-1.97015625e-01
-2.16742453e-06,-2.08265625e-01
-2.16738453e-06,-2.02812500e-01
-2.16734453e-06,-2.02296875e-01
-2.16730453e-06,-1.79687500e-01
-2.16726453e-06,-1.10828125e-01
-2.16722453e-06,-7.41093750e-02
-2.16718453e-06,-4.37656250e-02
-2.16714453e-06,3.74531250e-02
-2.16710453e-06,8.83437500e-02
-2.16706453e-06,1.11593750e-01
-2.16702453e-06,1.63796875e-01
-2.16698453e-06,2.06234375e-01
-2.16694453e-06,2.16671875e-01
-2.16690453e-06,1.97421875e-01
-2.16686453e-06,1.82593750e-01
-2.16682453e-06,1.75718750e-01
-2.16678453e-06,1.13156250e-01
-2.16674453e-06,5.10312500e-02
-2.16670453e-06,2.55625000e-02
-2.16666453e-06,-3.60468750e-02
-2.16662453e-06,-9.82656250e-02
-2.16658453e-06,-1.31796875e-01
-2.16654453e-06,-1.74640625e-01
-2.16650453e-06,-2.01796875e-01
-2.16646453e-06,-2.13312500e-01
-2.16642453e-06,-2.13562500e-01
-2.16638453e-06,-1.84984375e-01
-2.16634453e-06,-1.61437500e-01
-2.16630453e-06,-1.22109375e-01
-2.16626453e-06,-5.54531250e-02
-2.16622453e-06,-1.28593750e-02
-2.16618453e-06,2.83281250e-02
-2.16614453e-06,9.45937500e-02
-2.16610453e-06,1.48328125e-01
-2.16606453e-06,1.72187500e-01
-2.16602453e-06,1.92125000e-01
-2.16598453e-06,2.12312500e-01
-2.16594453e-06,2.09312500e-01
-2.16590453e-06,1.74984375e-01
-2.16586453e-06,1.44187500e-01
-2.16582453e-06,1.21453125e-01
-2.16578453e-06,5.43437500e-02
-2.16574453e-06,-1.21093750e-02
-2.16570453e-06,-4.19687500e-02
-2.16566453e-06,-9.76406250e-02
-2.16562453e-06,-1.61796875e-01
-2.16558453e-06,-1.89750000e-01
-2.16554453e-06,-1.96078125e-01
-2.16550453e-06,-2.08296875e-01
-2.16546453e-06,-2.16515625e-01
-2.16542453e-06,-1.81109375e-01
-2.16538453e-06,-1.31531250e-01
-2.16534453e-06,-1.04031250e-01
-2.16530453e-06,-5.78281250e-02
-2.16526453e-06,1.80312500e-02
-2.16522453e-06,6.96875000e-02
-2.16518453e-06,1.02875000e-01
-2.16514453e-06,1.57953125e-01
-2.16510453e-06,1.99140625e-01
-2.16506453e-06,2.01750000e-01
-2.16502453e-06,1.95578125e-01
-2.16498453e-06,2.02031250e-01
-2.16494453e-06,1.86671875e-01
-2.16490453e-06,1.26218750e-01
-2.16486453e-06,8.70468750e-02
-2.16482453e-06,5.36718750e-02
-2.16478453e-06,-2.67031250e-02
-2.16474453e-06,-8.72812500e-02
-2.16470453e-06,-1.16734375e-01
-2.16466453e-06,-1.58265625e-01
-2.16462453e-06,-1.97859375e-01
-2.16458453e-06,-2.14656250e-01
-2.16454453e-06,-2.05250000e-01
-2.16450453e-06,-1.96765625e-01
-2.16446453e-06,-1.85703125e-01
-2.16442453e-06,-1.33812500e-01
-2.16438453e-06,-6.71093750e-02
-2.16434453e-06,-2.92343750e-02
-2.16430453e-06,1.22656250e-02
-2.16426453e-06,8.39531250e-02
-2.16422453e-06,1.35578125e-01
-2.16418453e-06,1.57750000e-01
-2.16414453e-06,1.90156250e-01
-2.16410453e-06,2.18703125e-01
-2.16406453e-06,2.11500000e-01
-2.16402453e-06,1.80343750e-01
-2.16398453e-06,1.61531250e-01
-2.16394453e-06,1.35468750e-01
-2.16390453e-06,6.29843750e-02
-2.16386453e-06,6.46875000e-03
-2.16382453e-06,-2.36875000e-02
-2.16378453e-06,-9.04375000e-02
-2.16374453e-06,-1.46718750e-01
-2.16370453e-06,-1.71578125e-01
-2.16366453e-06,-1.95828125e-01
-2.16362453e-06,-2.11687500e-01
-2.16358453e-06,-2.17265625e-01
-2.16354453e-06,-1.85015625e-01
-2.16350453e-06,-1.43125000e-01
-2.16346453e-06,-1.24750000e-01
-2.16342453e-06,-6.86406250e-02
-2.16338453e-06,3.28125000e-03
-2.16334453e-06,4.26718750e-02
-2.16330453e-06,8.94531250e-02
-2.16326453e-06,1.48171875e-01
-2.16322453e-06,1.84953125e-01
-2.16318453e-06,1.96328125e-01
-2.16314453e-06,2.03484375e-01
-2.16310453e-06,2.14937500e-01
-2.16306453e-06,1.96671875e-01
-2.16302453e-06,1.38890625e-01
-2.16298453e-06,1.00687500e-01
-2.16294453e-06,7.12968750e-02
-2.16290453e-06,-7.12500000e-03
-2.16286453e-06,-7.54062500e-02
-2.16282453e-06,-1.01953125e-01
-2.16278453e-06,-1.44375000e-01
-2.16274453e-06,-1.93453125e-01
-2.16270453e-06,-2.14156250e-01
-2.16266453e-06,-2.02843750e-01
-2.16262453e-06,-1.90031250e-01
-2.16258453e-06,-1.91734375e-01
-2.16254453e-06,-1.45265625e-01
-2.16250453e-06,-7.96875000e-02
-2.16246453e-06,-5.51250000e-02
-2.16242453e-06,7.65625000e-04
-2.16238453e-06,7.74687500e-02
-2.16234453e-06,1.21203125e-01
-2.16230453e-06,1.54359375e-01
-2.16226453e-06,1.83593750e-01
-2.16222453e-06,2.14468750e-01
-2.16218453e-06,2.15593750e-01
-2.16214453e-06,1.84500000e-01
-2.16210453e-06,1.70437500e-01
-2.16206453e-06,1.44093750e-01
-2.16202453e-06,7.60312500e-02
-2.16198453e-06,2.14687500e-02
-2.16194453e-06,-1.50781250e-02
-2.16190453e-06,-8.46875000e-02
-2.16186453e-06,-1.42734375e-01
-2.16182453e-06,-1.66359375e-01
-2.16178453e-06,-1.92593750e-01
-2.16174453e-06,-2.06328125e-01
-2.16170453e-06,-2.12546875e-01
-2.16166453e-06,-1.93218750e-01
-2.16162453e-06,-1.55343750e-01
-2.16158453e-06,-1.39031250e-01
-2.16154453e-06,-8.18593750e-02
-2.16150453e-06,-9.34375000e-03
-2.16146453e-06,2.34062500e-02
-2.16142453e-06,8.00625000e-02
-2.16138453e-06,1.44453125e-01
-2.16134453e-06,1.74437500e-01
-2.16130453e-06,1.89156250e-01
-2.16126453e-06,2.01328125e-01
-2.16122453e-06,2.17328125e-01
-2.16118453e-06,1.95046875e-01
-2.16114453e-06,1.39328125e-01
-2.16110453e-06,1.14484375e-01
-2.16106453e-06,7.59531250e-02
-2.16102453e-06,-3.34375000e-03
-2.16098453e-06,-5.94687500e-02
-2.16094453e-06,-9.51718750e-02
-2.16090453e-06,-1.38703125e-01
-2.16086453e-06,-1.82718750e-01
-2.16082453e-06,-2.14031250e-01
-2.16078453e-06,-2.13796875e-01
-2.16074453e-06,-2.01703125e-01
-2.16070453e-06,-1.90359375e-01
-2.16066453e-06,-1.45640625e-01
-2.16062453e-06,-9.26562500e-02
-2.16058453e-06,-6.65156250e-02
-2.16054453e-06,-1.47656250e-02
-2.16050453e-06,6.12656250e-02
-2.16046453e-06,1.10406250e-01
-2.16042453e-06,1.50093750e-01
-2.16038453e-06,1.83843750e-01
-2.16034453e-06,2.09093750e-01
-2.16030453e-06,2.12671875e-01
-2.16026453e-06,1.85625000e-01
-2.16022453e-06,1.81843750e-01
-2.16018453e-06,1.56390625e-01
-2.16014453e-06,8.01875000e-02
-2.16010453e-06,3.64843750e-02
-2.16006453e-06,-3.35937500e-03
-2.16002453e-06,-7.37500000e-02
-2.15998453e-06,-1.33812500e-01
-2.15994453e-06,-1.63796875e-01
-2.15990453e-06,-1.75390625e-01
-2.15986453e-06,-2.04718750e-01
-2.15982453e-06,-2.19656250e-01
-2.15978453e-06,-1.88984375e-01
-2.15974453e-06,-1.61015625e-01
-2.15970453e-06,-1.43171875e-01
-2.15966453e-06,-8.28906250e-02
-2.15962453e-06,-8.50000000e-03
-2.15958453e-06,1.77812500e-02
-2.15954453e-06,6.74531250e-02
-2.15950453e-06,1.42968750e-01
-2.15946453e-06,1.70218750e-01
-2.15942453e-06,1.88140625e-01
-2.15938453e-06,2.02968750e-01
-2.15934453e-06,2.10250000e-01
-2.15930453e-06,1.96734375e-01
-2.15926453e-06,1.42265625e-01
-2.15922453e-06,1.18609375e-01
-2.15918453e-06,8.62343750e-02
-2.15914453e-06,-1.48437500e-03
-2.15910453e-06,-4.91250000e-02
-2.15906453e-06,-8.01562500e-02
-2.15902453e-06,-1.43921875e-01
-2.15898453e-06,-1.86718750e-01
-2.15894453e-06,-2.05203125e-01
-2.15890453e-06,-2.10093750e-01
-2.15886453e-06,-2.03984375e-01
-2.15882453e-06,-1.94984375e-01
-2.15878453e-06,-1.54515625e-01
-2.15874453e-06,-1.02593750e-01
-2.15870453e-06,-6.80937500e-02
-2.15866453e-06,-5.10937500e-03
-2.15862453e-06,6.27031250e-02
-2.15858453e-06,9.58437500e-02
-2.15854453e-06,1.41484375e-01
-2.15850453e-06,1.87515625e-01
-2.15846453e-06,2.05578125e-01
-2.15842453e-06,2.05625000e-01
-2.15838453e-06,1.95984375e-01
-2.15834453e-06,1.89781250e-01
-2.15830453e-06,1.52000000e-01
-2.15826453e-06,8.53906250e-02
-2.15822453e-06,4.74531250e-02
-2.15818453e-06,4.82812500e-03
-2.15814453e-06,-7.92500000e-02
-2.15810453e-06,-1.37859375e-01
-2.15806453e-06,-1.56765625e-01
-2.15802453e-06,-1.88015625e-01
-2.15798453e-06,-2.10812500e-01
-2.15794453e-06,-2.11609375e-01
-2.15790453e-06,-1.97171875e-01
-2.15786453e-06,-1.70312500e-01
-2.15782453e-06,-1.46812500e-01
-2.15778453e-06,-8.73281250e-02
-2.15774453e-06,-2.15000000e-02
-2.15770453e-06,8.28125000e-03
-2.15766453e-06,7.17031250e-02
-2.15762453e-06,1.38437500e-01
-2.15758453e-06,1.65125000e-01
-2.15754453e-06,1.93375000e-01
-2.15750453e-06,2.06390625e-01
-2.15746453e-06,2.11328125e-01
-2.15742453e-06,1.96609375e-01
-2.15738453e-06,1.46265625e-01
-2.15734453e-06,1.24859375e-01
-2.15730453e-06,8.47343750e-02
-2.15726453e-06,-2.81250000e-04
-2.15722453e-06,-4.11718750e-02
-2.15718453e-06,-7.90312500e-02
-2.15714453e-06,-1.45078125e-01
-2.15710453e-06,-1.81609375e-01
-2.15706453e-06,-2.01109375e-01
-2.15702453e-06,-2.08312500e-01
-2.15698453e-06,-2.09484375e-01
-2.15694453e-06,-1.97828125e-01
-2.15690453e-06,-1.37203125e-01
-2.15686453e-06,-1.04046875e-01
-2.15682453e-06,-8.60937500e-02
-2.15678453e-06,4.84375000e-04
-2.15674453e-06,6.41718750e-02
-2.15670453e-06,9.32031250e-02
-2.15666453e-06,1.42375000e-01
-2.15662453e-06,1.76625000e-01
-2.15658453e-06,2.06140625e-01
-2.15654453e-06,2.06515625e-01
-2.15650453e-06,1.88656250e-01
-2.15646453e-06,1.94375000e-01
-2.15642453e-06,1.44546875e-01
-2.15638453e-06,7.35625000e-02
-2.15634453e-06,4.50937500e-02
-2.15630453e-06,-8.00000000e-03
-2.15626453e-06,-7.78593750e-02
-2.15622453e-06,-1.24703125e-01
-2.15618453e-06,-1.56421875e-01
-2.15614453e-06,-1.93375000e-01
-2.15610453e-06,-2.22593750e-01
-2.15606453e-06,-2.10593750e-01
-2.15602453e-06,-1.88421875e-01
-2.15598453e-06,-1.74312500e-01
-2.15594453e-06,-1.42921875e-01
-2.15590453e-06,-7.76875000e-02
-2.15586453e-06,-1.83125000e-02
-2.15582453e-06,1.00468750e-02
-2.15578453e-06,7.18593750e-02
-2.15574453e-06,1.38484375e-01
-2.15570453e-06,1.61390625e-01
-2.15566453e-06,1.86546875e-01
-2.15562453e-06,2.12000000e-01
-2.15558453e-06,2.16906250e-01
-2.15554453e-06,1.85359375e-01
-2.15550453e-06,1.43640625e-01
-2.15546453e-06,1.28546875e-01
-2.15542453e-06,7.62656250e-02
-2.15538453e-06,-4.79687500e-03
-2.15534453e-06,-4.09531250e-02
-2.15530453e-06,-8.26250000e-02
-2.15526453e-06,-1.53515625e-01
-2.15522453e-06,-1.90562500e-01
-2.15518453e-06,-1.99000000e-01
-2.15514453e-06,-2.01968750e-01
-2.15510453e-06,-2.06328125e-01
-2.15506453e-06,-1.94765625e-01
-2.15502453e-06,-1.40187500e-01
-2.15498453e-06,-9.92968750e-02
-2.15494453e-06,-7.08437500e-02
-2.15490453e-06,-6.71875000e-04
-2.15486453e-06,6.17500000e-02
-2.15482453e-06,9.60625000e-02
-2.15478453e-06,1.44375000e-01
-2.15474453e-06,1.92250000e-01
-2.15470453e-06,2.10562500e-01
-2.15466453e-06,2.01093750e-01
-2.15462453e-06,1.91531250e-01
-2.15458453e-06,1.86984375e-01
-2.15454453e-06,1.37562500e-01
-2.15450453e-06,7.19687500e-02
-2.15446453e-06,4.53750000e-02
-2.15442453e-06,-1.11875000e-02
